ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-07-28,15:00,7.115,7.155,7.115,7.155,4612,21
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-28,15:00,7.381,7.394,7.381,7.393,9738,8
"DE000A0XYG76","DR0","DEUTSCHE ROHSTOFF AG","Common stock","EUR",2504433,2017-07-28,15:00,18.455,18.455,18.455,18.455,41,2
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2017-07-28,15:00,14.355,14.355,14.355,14.355,9,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-07-28,15:00,28.665,28.685,28.665,28.685,1229,8
"DE000A0Z23Q5","ADN1","ADESSO AG  O.N.","Common stock","EUR",2504440,2017-07-28,15:00,51,51,51,51,57,2
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-28,15:00,48.235,48.24,48.235,48.24,294,3
"DE000A1EMG56","WIG1","WIGE MEDIA AG","Common stock","EUR",2504468,2017-07-28,15:00,3.49,3.49,3.49,3.49,648,1
"DE000A1EWVY8","FYB","FORMYCON AG","Common stock","EUR",2504470,2017-07-28,15:00,36.825,36.9,36.825,36.9,60,2
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-28,15:00,191.9,192,191.9,191.95,2416,14
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-07-28,15:00,4.377,4.379,4.374,4.374,9930,15
"DE000A1K0235","SMHN","SUESS MICROTEC AG NA O.N.","Common stock","EUR",2504495,2017-07-28,15:00,12.06,12.08,12.06,12.07,1518,13
"DE000A1K0300","EUCA","EUROMICRON AG NA O.N.","Common stock","EUR",2504497,2017-07-28,15:00,8.481,8.481,8.48,8.481,1138,2
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-28,15:00,34.365,34.375,34.365,34.365,2007,10
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-28,15:00,64.01,64.01,63.99,63.99,134,3
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.","Common stock","EUR",2504532,2017-07-28,15:00,9.081,9.081,9.081,9.081,103,1
"DE000A1YCMM2","SWVK","SOLARWORLD AG   O.N.","Common stock","EUR",2504535,2017-07-28,15:00,1.46,1.46,1.421,1.46,500,3
"DE000A111338","AM3D","SLM SOLUTIONS GRP AG","Common stock","EUR",2504550,2017-07-28,15:00,37.285,37.285,37.285,37.285,100,2
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-07-28,15:00,32.04,32.045,32.025,32.025,554,7
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-28,15:00,17.595,17.595,17.595,17.595,437,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-28,15:00,35.25,35.255,35.25,35.255,423,3
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2017-07-28,15:00,54.42,54.42,54.42,54.42,45,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-28,15:00,79.5,79.57,79.5,79.57,1745,14
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-28,15:00,107.4,107.45,107.4,107.45,2936,5
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-28,15:00,11.135,11.135,11.135,11.135,17192,9
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-28,15:00,8.25,8.252,8.248,8.251,13933,27
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-28,15:00,28.74,28.745,28.735,28.735,3605,13
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2017-07-28,15:00,16.965,16.965,16.965,16.965,90,1
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-28,15:00,34.285,34.285,34.285,34.285,195,3
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-28,15:00,9.289,9.299,9.284,9.299,3504,12
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-28,15:00,72.72,72.72,72.71,72.72,269,5
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-28,15:00,22.07,22.075,22.07,22.075,762,4
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,15:00,68.45,68.45,68.44,68.44,1056,13
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-28,15:00,81.51,81.51,81.51,81.51,31,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-28,15:00,48.685,48.7,48.685,48.695,693,9
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-28,15:00,33.32,33.33,33.32,33.325,1122,7
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-28,15:00,12.065,12.08,12.065,12.08,3673,18
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-28,15:00,58.72,58.72,58.72,58.72,139,1
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-28,15:00,35.02,35.03,35.02,35.03,505,5
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-28,15:00,17.28,17.28,17.275,17.275,536,3
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-07-28,15:00,22.535,22.545,22.535,22.54,336,5
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-28,15:00,86.88,87.02,86.88,87.02,590,10
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-28,15:00,102.45,102.45,102.4,102.45,279,7
"DE000XNG8888","O1BC","XING AG NA O.N.","Common stock","EUR",2504862,2017-07-28,15:00,245.95,246.35,245.95,246.1,139,17
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-28,15:00,37.955,37.96,37.945,37.95,1172,13
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-07-28,15:00,36.82,36.825,36.82,36.825,321,3
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-07-28,15:00,51.45,51.48,51.45,51.48,1851,16
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-07-28,15:00,6.501,6.501,6.501,6.501,293,1
"DE0005137004","QSC","QSC AG NA O.N.","Common stock","EUR",2504887,2017-07-28,15:00,1.804,1.804,1.804,1.804,6449,3
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-28,15:00,15.44,15.455,15.44,15.45,42758,29
"DE0005157101","HNL","DR. HOENLE AG O.N.","Common stock","EUR",2504893,2017-07-28,15:00,36.175,36.175,36.165,36.165,140,2
"DE0005178008","SYT","SOFTING AG O.N.","Common stock","EUR",2504899,2017-07-28,15:00,11.845,11.845,11.845,11.845,59,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-28,15:00,77.47,77.5,77.47,77.49,2944,17
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-28,15:00,91.49,91.5,91.46,91.5,932,5
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2017-07-28,15:00,80.52,80.55,80.48,80.55,747,22
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-07-28,15:00,44.815,44.83,44.815,44.83,456,6
"DE0005407506","CEV","CENTROTEC SUSTAINABLE O.N","Common stock","EUR",2504926,2017-07-28,15:00,18.78,18.79,18.78,18.79,551,4
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-28,15:00,35.36,35.37,35.36,35.365,785,7
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-28,15:00,50.77,50.79,50.77,50.79,341,3
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-07-28,15:00,54.08,54.08,54.08,54.08,14,1
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2017-07-28,15:00,50.02,50.03,50.02,50.03,362,4
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-07-28,15:00,192.15,192.25,192.1,192.15,700,11
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-07-28,15:00,38.99,38.99,38.99,38.99,123,2
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-28,15:00,65.69,65.69,65.69,65.69,92,1
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2017-07-28,15:00,150.5,150.5,150.5,150.5,25,1
"DE0005493365","HYQ","HYPOPORT AG","Common stock","EUR",2504941,2017-07-28,15:00,120.25,120.25,120.25,120.25,91,1
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-07-28,15:00,53.54,53.55,53.54,53.55,246,4
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-07-28,15:00,57,57,57,57,260,6
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-28,15:00,32.745,32.76,32.745,32.76,5922,12
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-28,15:00,15.585,15.59,15.585,15.59,7951,7
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-28,15:00,103.65,103.75,103.65,103.75,192,5
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2017-07-28,15:00,34.15,34.35,34.15,34.35,879,6
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-07-28,15:00,11.715,11.715,11.705,11.705,1908,8
"DE0005677108","ELG","ELMOS SEMICONDUCTOR AG","Common stock","EUR",2504964,2017-07-28,15:00,20.495,20.495,20.495,20.495,105,2
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-07-28,15:00,67.54,67.54,67.54,67.54,22,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-28,15:00,82.6,82.6,82.6,82.6,79,3
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-07-28,15:00,72.26,72.29,72.26,72.29,716,9
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-28,15:00,80.36,80.41,80.35,80.35,3158,21
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2017-07-28,15:00,44.155,44.155,44.155,44.155,266,7
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-28,15:00,50.16,50.19,50.16,50.18,719,6
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-28,15:00,88.48,88.49,88.48,88.48,420,8
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2017-07-28,15:00,35.045,35.075,35.045,35.075,813,7
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2017-07-28,15:00,94.14,94.15,94.14,94.15,337,6
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-28,15:00,83.89,83.93,83.89,83.93,820,10
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-28,15:00,105.5,105.6,105.5,105.6,199,4
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2017-07-28,15:00,119.15,119.25,119.15,119.25,1523,8
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-28,15:00,66.34,66.39,66.34,66.39,819,10
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-28,15:00,150.9,150.95,150.8,150.8,240,11
"DE0006083405","HBH","HORNBACH HOLD.ST O.N.","Common stock","EUR",2505010,2017-07-28,15:00,77.74,77.74,77.74,77.74,45,1
"DE0006095003","CAP","CAPITAL STAGE AG","Common stock","EUR",2505012,2017-07-28,15:00,6.073,6.073,6.07,6.073,3283,3
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2017-07-28,15:00,63.18,63.18,63.18,63.18,49,1
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,15:00,37.765,37.805,37.765,37.78,1344,19
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2017-07-28,15:00,22.96,22.96,22.96,22.96,221,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-07-28,15:00,18.38,18.4,18.38,18.4,29798,20
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2017-07-28,15:00,13.225,13.225,13.225,13.225,67,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2017-07-28,15:00,6.37,6.379,6.37,6.379,1437,6
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2017-07-28,15:00,107.25,107.3,107.25,107.3,147,7
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-28,15:00,163.5,163.6,163.5,163.55,742,8
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-28,15:00,93,93.05,93,93.05,1318,9
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,15:00,35.015,35.035,35.015,35.035,1395,9
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2017-07-28,15:00,62.27,62.34,62.27,62.34,353,5
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-28,15:00,73.98,73.99,73.98,73.99,188,2
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2017-07-28,15:00,140.65,140.65,140.65,140.65,18,1
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2017-07-28,15:00,338.95,339.4,338.9,339,270,17
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2017-07-28,15:00,523.85,524.6,523.85,524.6,80,17
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2017-07-28,15:00,85.05,85.11,85.05,85.09,216,8
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-07-28,15:00,17.475,17.495,17.475,17.495,5316,9
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,15:00,59.62,59.63,59.59,59.6,6071,29
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-07-28,15:00,90.16,90.22,90.16,90.19,6398,27
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2017-07-28,15:00,81.01,81.07,81.01,81.07,625,12
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2017-07-28,15:00,59.36,59.36,59.3,59.3,258,2
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2017-07-28,15:00,10.72,10.72,10.72,10.72,457,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-07-28,15:00,115.75,115.8,115.75,115.8,814,6
"DE0007257503","CEC","METRO AG ST O.N.","Common stock","EUR",2505090,2017-07-28,15:00,9.598,9.598,9.597,9.597,1459,3
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2017-07-28,15:00,17.945,17.97,17.945,17.965,1680,7
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-07-28,15:00,2.873,2.877,2.873,2.874,15009,10
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2017-07-28,15:00,20.645,20.645,20.645,20.645,220,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2017-07-28,15:00,64.7,64.76,64.7,64.72,1343,15
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,15:00,35.04,35.04,35.04,35.04,176,2
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2017-07-28,15:00,54.31,54.31,54.26,54.27,249,5
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-07-28,15:00,25.39,25.44,25.39,25.44,3478,19
"DE0007507501","WSU","WASHTEC AG O.N.","Common stock","EUR",2505106,2017-07-28,15:00,67.69,67.7,67.42,67.42,566,15
"DE0007571424","GKS","GK SOFTWARE O.N.","Common stock","EUR",2505110,2017-07-28,15:00,99.58,99.84,99.58,99.84,180,5
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2017-07-28,15:00,133.9,134,133.9,133.95,88,3
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,15:00,131.15,131.25,131.15,131.25,3077,13
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2017-07-28,15:00,15.125,15.14,15.12,15.14,2237,10
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2017-07-28,15:00,11.2,11.2,11.2,11.2,905,6
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2017-07-28,15:00,13.785,13.785,13.785,13.785,265,2
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2017-07-28,15:00,107.2,107.2,107.2,107.2,71,2
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,15:00,180.2,180.25,180.2,180.2,1105,11
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-07-28,15:00,180.6,180.6,180.55,180.55,602,6
"ES0113900J37","BSD2","BCO SANTANDER N.EO0,5","Common stock","EUR",2505145,2017-07-28,15:00,5.804,5.804,5.802,5.802,5075,3
"FR0000124141","VVD","VEOLIA ENVIRONNE. EO 5","Common stock","EUR",2505179,2017-07-28,15:00,18.635,18.635,18.635,18.635,380,1
"FR0000131104","BNP","BNP PARIBAS INH.     EO 2","Common stock","EUR",2505185,2017-07-28,15:00,66.18,66.18,66.18,66.18,486,5
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2017-07-28,15:00,23.785,23.785,23.785,23.785,500,1
"GB0002875804","BMT","BRIT.AMER.TOBACCO  LS-,25","Common stock","EUR",2505372,2017-07-28,15:00,55.01,55.01,54.95,55.01,200,3
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2017-07-28,15:00,4.971,4.972,4.971,4.971,458,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2017-07-28,15:00,36.725,36.755,36.725,36.755,3030,11
"IE00BD4DX952","XQUA","DB-XTR.IBOXX EM.SO.Q.W.1D","ETF","EUR",2505415,2017-07-28,15:00,11.33,11.33,11.33,11.33,100,1
"IE00BQQP9G91","G2XJ","VE JR GOLD MIN.UCITSETF A","ETF","EUR",2505480,2017-07-28,15:00,23.87,23.87,23.87,23.87,200,1
"IE00BSPLC298","ZPRX","SSGA S.E.E.II-M.E.S.C.V.W","ETF","EUR",2505495,2017-07-28,15:00,34.64,34.64,34.64,34.64,16,2
"IE00BWTN6Y99","HDLV","P.SHS S+P500 H.DIV.L.VOL.","ETF","EUR",2505514,2017-07-28,15:00,26.28,26.28,26.28,26.28,570,1
"IE00B6R52036","IS0E","ISV-GOLD.PROD.U.ETF DLA","ETF","EUR",2505739,2017-07-28,15:00,8.145,8.145,8.145,8.145,625,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2017-07-28,15:00,65.8,65.81,65.8,65.81,293,2
"LU0274208692","DBXW","DB X-TR.MSCI WLD.IDX.1C","ETF","EUR",2505825,2017-07-28,15:00,45.9,45.9,45.9,45.9,100,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2017-07-28,15:00,14.99,14.99,14.985,14.985,31,2
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2017-07-28,15:00,17.475,17.475,17.475,17.475,270,4
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2017-07-28,15:00,70.5,70.5,70.5,70.5,255,4
"LU1275255799","C099","CS.CO.C.EX-AG.M.E.H.ETF I","ETF","EUR",2506127,2017-07-28,15:00,60.27,60.27,60.27,60.27,70,1
"LU1452600270","TIUP","MUL-LYX.US TIPS (DR) DDL","ETF","EUR",2506173,2017-07-28,15:00,83.46,83.46,83.46,83.46,102,2
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2017-07-28,15:00,72.35,72.35,72.35,72.35,91,2
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-07-28,15:00,4.425,4.425,4.425,4.425,41,1
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2017-07-28,15:00,28.05,28.055,28.04,28.04,2769,10
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2017-07-28,15:00,147.7,147.7,147.7,147.7,4,2
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2017-07-28,15:00,3.295,3.295,3.295,3.295,1980,2
"US92343V1044","BAC","VERIZON COMM. INC. DL-,10","Common stock","EUR",2506591,2017-07-28,15:00,40.35,40.35,40.35,40.35,119,5
"DE000BFB0019","B4B","METRO WHOLE.FOOD  ST O.N.","Common stock","EUR",2532386,2017-07-28,15:00,17.25,17.265,17.25,17.265,1085,3
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-28,15:01,14.785,14.8,14.785,14.8,2362,6
"CA32076V1031","FMV","FIRST MAJESTIC SILVER","Common stock","EUR",2504197,2017-07-28,15:01,7.004,7.004,7.004,7.004,26,3
"CH0012005267","NOT","NOVARTIS NAM.     SF 0,50","Common stock","EUR",2504217,2017-07-28,15:01,71.91,71.91,71.91,71.91,100,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2017-07-28,15:01,71.88,71.92,71.88,71.92,554,2
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-28,15:01,105.75,105.75,105.75,105.75,125,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2017-07-28,15:01,71.99,71.99,71.99,71.99,124,3
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2017-07-28,15:01,103.4,103.4,103.4,103.4,57,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-28,15:01,125.2,125.25,125.1,125.1,1224,20
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-28,15:01,33.75,33.76,33.75,33.76,1902,9
"DE000A0JBPG2","PNE3","PNE WIND AG NA O.N.","Common stock","EUR",2504337,2017-07-28,15:01,2.643,2.643,2.643,2.643,5,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-28,15:01,50.77,50.9,50.77,50.81,1783,8
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON","Common stock","EUR",2504343,2017-07-28,15:01,9.498,9.498,9.498,9.498,50,1
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-28,15:01,69.37,69.37,69.34,69.34,2021,31
