ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,12:00,68.76,68.76,68.76,68.76,41,1
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-28,12:00,81.61,81.61,81.61,81.61,54,1
"DE000STRA555","SBS","STRATEC BIOMEDICAL  NA ON","Common stock","EUR",2504851,2017-07-28,12:00,52.45,52.45,52.45,52.45,16,1
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-28,12:00,35.015,35.02,35.015,35.015,142,2
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-28,12:00,87.18,87.18,87.18,87.18,21,1
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-28,12:00,102.1,102.1,102.05,102.1,268,8
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-07-28,12:00,6.578,6.585,6.578,6.578,3305,10
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-28,12:00,15.59,15.6,15.59,15.6,6787,13
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2017-07-28,12:00,22.95,22.95,22.95,22.95,25,1
"DE0005176903","SUR","SURTECO SE","Common stock","EUR",2504898,2017-07-28,12:00,24.68,24.7,24.655,24.655,965,7
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-28,12:00,77.44,77.45,77.43,77.45,323,4
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-28,12:00,91.97,91.97,91.97,91.97,15,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-28,12:00,50.93,50.93,50.84,50.88,524,7
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-28,12:00,65.92,65.92,65.92,65.92,45,2
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-28,12:00,32.56,32.56,32.56,32.56,692,2
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-28,12:00,15.62,15.62,15.62,15.62,250,1
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-28,12:00,104,104,104,104,82,2
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-07-28,12:00,11.735,11.735,11.735,11.735,43,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-28,12:00,82.8,82.8,82.8,82.8,24,1
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-28,12:00,80.57,80.58,80.57,80.57,353,4
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-28,12:00,50.09,50.11,50.06,50.07,820,9
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-28,12:00,88.31,88.34,88.3,88.3,617,10
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-28,12:00,83.48,83.48,83.48,83.48,143,2
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-28,12:00,105.5,105.55,105.5,105.55,111,7
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-28,12:00,65.88,65.88,65.83,65.83,752,5
"DE0006095003","CAP","CAPITAL STAGE AG","Common stock","EUR",2505012,2017-07-28,12:00,6.089,6.09,6.089,6.09,421,2
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,12:00,37.815,37.815,37.815,37.815,256,3
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-07-28,12:00,34.435,34.435,34.41,34.41,491,2
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2017-07-28,12:00,67.71,67.71,67.67,67.67,217,4
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-28,12:00,164.7,164.85,164.7,164.75,2299,18
"DE0006569908","MLP","MLP AG","Common stock","EUR",2505045,2017-07-28,12:00,6.146,6.146,6.146,6.146,82,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-28,12:00,93.57,93.58,93.57,93.58,144,4
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,12:00,35.1,35.1,35.09,35.09,1334,3
"DE0006627201","MUB","MUEHLBAUER HOLD.AG O.N.","Common stock","EUR",2505054,2017-07-28,12:00,40.895,40.9,40.895,40.895,200,2
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2017-07-28,12:00,62.58,62.58,62.58,62.58,100,1
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-28,12:00,74.35,74.38,74.35,74.38,321,3
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-07-28,12:00,17.6,17.6,17.6,17.6,5037,10
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2017-07-28,12:00,26.38,26.38,26.38,26.38,261,2
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,12:00,59.54,59.55,59.51,59.51,2409,10
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-07-28,12:00,90.12,90.12,90.11,90.12,2306,12
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2017-07-28,12:00,81.03,81.03,81.03,81.03,7,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-07-28,12:00,116.3,116.3,116.25,116.3,1240,5
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-07-28,12:00,65.61,65.61,65.61,65.61,150,1
"DE0007257503","CEC","METRO AG ST O.N.","Common stock","EUR",2505090,2017-07-28,12:00,9.611,9.611,9.611,9.611,483,3
"DE0007276503","YSN","SECUNET SECURITY AG O.N.","Common stock","EUR",2505093,2017-07-28,12:00,99.98,101.15,99.98,99.98,28,4
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,12:00,35.015,35.015,35.015,35.015,104,2
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-07-28,12:00,25.515,25.515,25.51,25.51,633,4
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,12:00,131.7,131.7,131.7,131.7,317,2
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2017-07-28,12:00,18.49,18.49,18.49,18.49,1405,3
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2017-07-28,12:00,107.1,107.1,107.1,107.1,74,1
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,12:00,180.5,180.5,180.45,180.45,770,4
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-07-28,12:00,180.25,180.3,180.25,180.3,978,4
"FR0012647451","FRNU","AMUNDI ETF FR DL CORP.C","ETF","EUR",2505339,2017-07-28,12:00,88.42,88.42,88.42,88.42,359,1
"GB0000566504","BIL","BHP BILLITON       DL-,50","Common stock","EUR",2505369,2017-07-28,12:00,15.155,15.155,15.155,15.155,100,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2017-07-28,12:00,4.951,4.951,4.95,4.95,22784,10
"IE00B14X4S71","IUSU","IS DL T.BD1-3YR U.ETF DLD","ETF","EUR",2505602,2017-07-28,12:00,113.06,113.06,113.06,113.06,163,1
"IE00B8FHGS14","IQQ0","ISHS VI-E.MSCI WL.M.V.DLA","ETF","EUR",2505778,2017-07-28,12:00,35.01,35.01,35.01,35.01,138,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2017-07-28,12:00,17.515,17.515,17.515,17.515,1000,4
"LU0846194776","XD5E","DB X-T.MSCI EMU I.UEDR.1D","ETF","EUR",2506064,2017-07-28,12:00,39.43,39.43,39.43,39.43,110,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2017-07-28,12:00,70.31,70.31,70.31,70.31,20,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2017-07-28,12:00,38.56,38.56,38.56,38.56,49,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-07-28,12:00,91.89,91.89,91.89,91.89,20,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-07-28,12:00,4.415,4.415,4.414,4.414,3692,5
"US0311621009","AMG","AMGEN INC.       DL-,0001","Common stock","EUR",2506432,2017-07-28,12:00,146.85,146.85,146.5,146.5,7,4
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2017-07-28,12:00,128,128,128,128,33,1
"US17275R1023","CIS","CISCO SYSTEMS    DL-,001","Common stock","EUR",2506458,2017-07-28,12:00,26.795,26.86,26.795,26.795,50,3
"US35671D8570","FPMB","FREEPORT-MCMORAN INC.","Common stock","EUR",2506490,2017-07-28,12:00,12.35,12.35,12.35,12.35,1,1
"US8552441094","SRB","STARBUCKS CORP.","Common stock","EUR",2506569,2017-07-28,12:00,47.55,47.55,47.55,47.55,65,2
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2017-07-28,12:00,286,286,286,286,15,1
"US9043111072","U9R","UNDER ARMOUR A DL-,000333","Common stock","EUR",2506581,2017-07-28,12:00,16.675,16.675,16.61,16.675,100,2
"US92826C8394","3V64","VISA INC. CL. A DL -,0001","Common stock","EUR",2506594,2017-07-28,12:00,84.62,84.62,84.62,84.62,106,1
"DE000A2DA414","CC1","CONSUS COMM.PTY AG  NA ON","Common stock","EUR",2509635,2017-07-28,12:00,10.53,10.53,10.53,10.53,150,1
"DE000A2E4T77","2HRA","H+R KGAA  INH. O.N.","Common stock","EUR",2528864,2017-07-28,12:00,11.575,11.575,11.575,11.575,23,1
"AT0000743059","OMV","OMV AG","Common stock","EUR",2504175,2017-07-28,12:01,48.755,48.755,48.755,48.755,8,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2017-07-28,12:01,213.5,213.5,213.5,213.5,13,1
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2017-07-28,12:01,112.16,112.16,112.16,112.16,540,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-28,12:01,105.82,105.82,105.82,105.82,359,1
"LU0411075020","DBPD","DB X-TR.SHORTDAX X2 DA.1C","ETF","EUR",2504272,2017-07-28,12:01,4.164,4.164,4.164,4.164,40000,3
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-28,12:01,126.1,126.15,126.05,126.1,445,17
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-28,12:01,33.875,33.89,33.875,33.875,1065,9
"DE000A0V9ZE9","4RUP","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504426,2017-07-28,12:01,5.95,5.95,5.95,5.95,500,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-28,12:01,47.72,47.72,47.72,47.72,56,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-28,12:01,189.35,189.45,189.25,189.3,2265,27
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-07-28,12:01,4.357,4.36,4.357,4.36,12158,6
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-28,12:01,34.46,34.47,34.45,34.47,723,6
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-28,12:01,63.38,63.39,63.38,63.39,61,2
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-07-28,12:01,31.72,31.72,31.72,31.72,66,1
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-28,12:01,17.375,17.375,17.375,17.375,499,2
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-28,12:01,35.39,35.39,35.39,35.39,311,1
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.","Common stock","EUR",2504640,2017-07-28,12:01,1.902,1.902,1.902,1.902,300,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-28,12:01,79.74,79.74,79.71,79.71,859,8
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-28,12:01,107.2,107.2,107.2,107.2,1245,9
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-28,12:01,11.14,11.145,11.14,11.145,746,2
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-28,12:01,8.268,8.269,8.268,8.269,2148,4
"DE000ETFL383","EFQ8","DK IBOXX EO L.NON-FI.DIV.","ETF","EUR",2504712,2017-07-28,12:01,108.75,108.75,108.75,108.75,335,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-28,12:01,28.7,28.7,28.695,28.695,527,5
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-28,12:01,9.362,9.362,9.357,9.357,4068,10
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-28,12:01,72.58,72.58,72.58,72.58,69,3
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-28,12:01,22.065,22.065,22.06,22.065,1328,4
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,12:01,68.74,68.74,68.74,68.74,181,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-28,12:01,49.005,49.03,49.005,49.03,160,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-28,12:01,33.12,33.12,33.12,33.12,15,1
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-28,12:01,12.12,12.12,12.12,12.12,498,3
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-28,12:01,58.85,58.85,58.83,58.83,63,2
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-28,12:01,87.1,87.17,87.1,87.17,85,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-28,12:01,102.15,102.2,102.15,102.2,132,4
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-07-28,12:01,51.23,51.23,51.23,51.23,406,4
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-28,12:01,15.605,15.605,15.6,15.6,2434,3
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-07-28,12:01,61.04,61.04,61.04,61.04,97,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-28,12:01,77.43,77.43,77.43,77.43,1488,5
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-28,12:01,91.95,91.95,91.95,91.95,506,5
"DE0005201602","BEZ","BERENTZEN-GRP.AG","Common stock","EUR",2504907,2017-07-28,12:01,11.31,11.31,11.31,11.31,461,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-28,12:01,35.405,35.41,35.405,35.41,221,2
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-28,12:01,50.83,50.83,50.83,50.83,445,3
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-07-28,12:01,54.24,54.24,54.24,54.24,65,2
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-07-28,12:01,193.25,193.3,193.25,193.3,631,7
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-07-28,12:01,39.185,39.185,39.185,39.185,146,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-28,12:01,65.9,65.93,65.9,65.9,414,10
"DE0005493365","HYQ","HYPOPORT AG","Common stock","EUR",2504941,2017-07-28,12:01,118.35,118.35,118.2,118.2,91,4
"DE0005494538","CUR","CURASAN AG","Common stock","EUR",2504943,2017-07-28,12:01,1.47,1.47,1.47,1.47,200,1
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-28,12:01,32.56,32.56,32.55,32.55,457,2
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-28,12:01,15.62,15.62,15.62,15.62,2947,2
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-28,12:01,103.95,103.95,103.9,103.9,433,6
"DE0005634000","ESY","EASY SOFTWARE AG","Common stock","EUR",2504959,2017-07-28,12:01,7.5,7.5,7.5,7.5,452,1
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-07-28,12:01,11.72,11.72,11.72,11.72,3412,3
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-28,12:01,82.79,82.79,82.76,82.79,200,3
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-07-28,12:01,72.5,72.51,72.5,72.5,1165,6
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-28,12:01,80.58,80.58,80.55,80.55,559,7
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2017-07-28,12:01,44.075,44.075,44.075,44.075,52,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-28,12:01,50.07,50.07,50.07,50.07,5,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-28,12:01,88.29,88.29,88.28,88.28,88,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-28,12:01,83.5,83.5,83.48,83.48,2046,15
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-28,12:01,105.5,105.5,105.5,105.5,10,1
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-28,12:01,65.82,65.84,65.8,65.8,265,3
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,12:01,37.81,37.81,37.79,37.805,738,9
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2017-07-28,12:01,23.075,23.085,23.055,23.055,389,6
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-07-28,12:01,18.63,18.63,18.63,18.63,2095,2
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-28,12:01,164.8,164.9,164.75,164.8,761,11
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-28,12:01,93.52,93.52,93.52,93.52,226,2
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,12:01,35.085,35.085,35.07,35.08,865,4
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2017-07-28,12:01,337.25,337.25,337.25,337.25,16,1
"DE0006972508","PBY","PUBLITY AG NA O.N.","Common stock","EUR",2505068,2017-07-28,12:01,37.72,37.72,37.72,37.72,4,1
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2017-07-28,12:01,524.85,525.4,524.55,525.4,53,8
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-07-28,12:01,17.595,17.595,17.595,17.595,2436,2
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,12:01,59.52,59.52,59.48,59.51,1482,7
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-07-28,12:01,90.12,90.12,90.1,90.1,3190,22
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2017-07-28,12:01,81.03,81.03,81.03,81.03,38,2
"DE0007201907","SIS","FIRST SENSOR AG O.N.","Common stock","EUR",2505082,2017-07-28,12:01,13.795,13.795,13.795,13.795,700,3
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-07-28,12:01,116.25,116.3,116.25,116.3,116,2
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-07-28,12:01,65.61,65.61,65.61,65.61,470,2
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-07-28,12:01,2.882,2.882,2.88,2.88,10805,8
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2017-07-28,12:01,64.59,64.59,64.54,64.54,901,10
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,12:01,35.01,35.01,35.01,35.01,164,1
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-07-28,12:01,25.51,25.51,25.5,25.505,1150,5
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,12:01,131.7,131.7,131.7,131.7,92,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2017-07-28,12:01,18.485,18.49,18.485,18.49,340,2
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,12:01,180.5,180.5,180.5,180.5,442,2
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-07-28,12:01,180.35,180.35,180.35,180.35,432,5
"ES0178430E18","TNE5","TELEFONICA INH.      EO 1","Common stock","EUR",2505155,2017-07-28,12:01,9.66,9.66,9.66,9.66,361,2
"FR0000120271","TOTB","TOTAL S.A.      EO 2,50","Common stock","EUR",2505166,2017-07-28,12:01,42.8,42.815,42.8,42.815,1206,4
"FR0010242511","E2F","ELECTRICI.D.FRANCE E0-,50","Common stock","EUR",2505205,2017-07-28,12:01,8.739,8.739,8.739,8.739,550,1
"FR0012647451","FRNU","AMUNDI ETF FR DL CORP.C","ETF","EUR",2505339,2017-07-28,12:01,88.48,88.48,88.48,88.48,133,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2017-07-28,12:01,4.95,4.951,4.95,4.95,56520,13
