ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-28,14:00,34.515,34.515,34.515,34.515,913,5
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-28,14:00,63.74,63.8,63.7,63.7,1187,23
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2017-07-28,14:00,39.335,39.335,39.33,39.33,138,3
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2017-07-28,14:00,3.183,3.183,3.183,3.183,816,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-07-28,14:00,31.995,32.005,31.96,32.005,370,10
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-28,14:00,17.465,17.51,17.455,17.5,3833,27
"DE000A13SX22","HLE","HELLA KGAA HUECK+CO. O.N.","Common stock","EUR",2504580,2017-07-28,14:00,44.64,44.65,44.61,44.61,802,10
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-28,14:00,35.285,35.305,35.285,35.29,790,11
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.","Common stock","EUR",2504640,2017-07-28,14:00,1.75,1.75,1.731,1.733,15542,5
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-28,14:00,79.57,79.6,79.57,79.59,1264,9
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-28,14:00,107.3,107.5,107.3,107.5,36757,111
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-28,14:00,11.065,11.075,11.06,11.07,16805,10
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-28,14:00,8.272,8.281,8.272,8.281,5685,11
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-28,14:00,28.64,28.675,28.63,28.675,4897,15
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-28,14:00,34.095,34.23,34.095,34.17,1266,17
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-28,14:00,9.282,9.286,9.282,9.286,2704,4
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-28,14:00,73.02,73.05,72.91,73.05,2797,63
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-28,14:00,21.99,21.99,21.99,21.99,140,2
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,14:00,68.85,68.9,68.85,68.9,694,6
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-28,14:00,81.73,81.75,81.73,81.74,208,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-28,14:00,48.775,48.81,48.775,48.81,322,6
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-28,14:00,15.34,15.355,15.34,15.355,1683,11
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-28,14:00,33.205,33.215,33.2,33.21,1227,9
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-28,14:00,12.08,12.085,12.08,12.085,3478,10
"DE000STRA555","SBS","STRATEC BIOMEDICAL  NA ON","Common stock","EUR",2504851,2017-07-28,14:00,52.44,52.44,52.44,52.44,103,1
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-28,14:00,58.91,58.92,58.91,58.92,183,2
"DE000TCAG172","TC1","TELE COLUMBUS AG NA O.N.","Common stock","EUR",2504853,2017-07-28,14:00,9.688,9.7,9.684,9.684,1200,6
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-28,14:00,35.075,35.075,35.075,35.075,547,5
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2017-07-28,14:00,13.445,13.45,13.445,13.45,343,8
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-28,14:00,17.305,17.32,17.305,17.32,1779,11
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2017-07-28,14:00,41.475,41.51,41.475,41.51,270,4
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-07-28,14:00,22.63,22.63,22.625,22.625,167,2
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-28,14:00,86.95,86.99,86.95,86.99,210,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-28,14:00,101.75,101.85,101.75,101.85,131,5
"DE000XNG8888","O1BC","XING AG NA O.N.","Common stock","EUR",2504862,2017-07-28,14:00,246.4,246.6,246.4,246.6,22,3
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-28,14:00,37.89,37.94,37.89,37.94,3151,30
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-07-28,14:00,36.86,36.9,36.86,36.9,716,10
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-07-28,14:00,51.43,51.43,51.43,51.43,10,1
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-07-28,14:00,6.522,6.522,6.522,6.522,800,1
"DE0005118806","TGT","11 88 0 SOLUTIONS AG","Common stock","EUR",2504886,2017-07-28,14:00,0.82,0.82,0.82,0.82,777,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-28,14:00,15.45,15.475,15.44,15.475,26092,37
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-07-28,14:00,60.77,60.82,60.77,60.82,609,10
"DE0005176903","SUR","SURTECO SE","Common stock","EUR",2504898,2017-07-28,14:00,24.645,24.7,24.645,24.645,81,2
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-28,14:00,77.68,77.73,77.68,77.73,1816,10
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-28,14:00,91.83,91.86,91.83,91.85,540,9
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2017-07-28,14:00,80.99,80.99,80.99,80.99,34,2
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-07-28,14:00,45,45.105,45,45.105,923,8
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2017-07-28,14:00,74.47,74.47,74.47,74.47,38,3
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-28,14:00,35.165,35.205,35.165,35.205,1201,13
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-28,14:00,50.51,50.52,50.48,50.48,233,4
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-07-28,14:00,54.28,54.28,54.27,54.27,285,2
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2017-07-28,14:00,50.07,50.07,50.07,50.07,27,2
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-07-28,14:00,192.4,192.55,192.4,192.5,672,8
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-07-28,14:00,39.04,39.04,38.97,38.97,632,13
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-28,14:00,65.62,65.64,65.58,65.61,293,11
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2017-07-28,14:00,150.75,150.75,150.75,150.75,17,2
"DE0005493365","HYQ","HYPOPORT AG","Common stock","EUR",2504941,2017-07-28,14:00,121.95,123.65,121,123.65,364,11
"DE0005494165","EQS","EQS GROUP AG NA O.N.","Common stock","EUR",2504942,2017-07-28,14:00,52.62,52.62,52.62,52.62,200,2
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-07-28,14:00,53.54,53.61,53.43,53.52,1592,35
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-07-28,14:00,56.95,56.96,56.95,56.96,94,5
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-28,14:00,32.74,32.78,32.74,32.745,6187,22
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-28,14:00,15.63,15.635,15.63,15.635,10299,10
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-28,14:00,103.95,103.95,103.95,103.95,386,10
"DE0005659700","EUZ","ECKERT+ZIEGLER AG O.N.","Common stock","EUR",2504962,2017-07-28,14:00,34.255,34.255,34.04,34.04,56,3
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-07-28,14:00,67.52,67.56,67.49,67.55,329,12
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-28,14:00,82.58,82.59,82.58,82.59,372,6
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-07-28,14:00,72.42,72.47,72.42,72.46,2278,15
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-28,14:00,80.42,80.44,80.42,80.44,861,14
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2017-07-28,14:00,44.17,44.2,44.17,44.2,343,5
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-28,14:00,50.2,50.21,50.16,50.19,818,10
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-28,14:00,88.34,88.34,88.32,88.32,95,3
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2017-07-28,14:00,35.085,35.13,35.085,35.13,1051,9
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2017-07-28,14:00,214.14,214.15,214.1,214.1,276,4
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2017-07-28,14:00,94.16,94.16,94.16,94.16,44,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-28,14:00,83.87,83.92,83.87,83.92,671,11
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-28,14:00,105.35,105.5,105.35,105.5,699,11
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-28,14:00,66.28,66.35,66.28,66.29,3034,44
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-28,14:00,150.25,150.45,150.25,150.45,386,19
"DE0006095003","CAP","CAPITAL STAGE AG","Common stock","EUR",2505012,2017-07-28,14:00,6.076,6.077,6.076,6.077,437,3
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2017-07-28,14:00,63.34,63.43,63.34,63.43,213,6
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-07-28,14:00,34.385,34.48,34.385,34.46,1260,25
"DE0006229107","JEN","JENOPTIK AG O.N.","Common stock","EUR",2505023,2017-07-28,14:00,22.945,23.025,22.945,23.02,1010,10
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-07-28,14:00,18.545,18.565,18.545,18.565,15793,12
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2017-07-28,14:00,6.39,6.406,6.39,6.397,2972,11
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2017-07-28,14:00,107.5,107.5,107.5,107.5,148,4
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2017-07-28,14:00,68.63,68.63,68.6,68.62,139,4
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-28,14:00,163.55,163.55,163.55,163.55,205,3
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-28,14:00,93.38,93.41,93.34,93.38,886,11
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,14:00,34.975,34.98,34.97,34.98,2377,14
"DE0006627201","MUB","MUEHLBAUER HOLD.AG O.N.","Common stock","EUR",2505054,2017-07-28,14:00,39.935,39.935,39.935,39.935,50,1
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2017-07-28,14:00,62.52,62.55,62.5,62.55,369,5
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-28,14:00,74.17,74.24,74.17,74.18,1053,19
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2017-07-28,14:00,140.3,140.35,140.3,140.3,131,5
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2017-07-28,14:00,337.75,338.4,337.75,338.4,78,18
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2017-07-28,14:00,522.65,522.85,522.65,522.85,7,3
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2017-07-28,14:00,85.31,85.35,85.31,85.31,381,11
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-07-28,14:00,17.51,17.53,17.51,17.53,26066,10
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2017-07-28,14:00,26.085,26.085,26.085,26.085,184,1
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,14:00,59.69,59.73,59.69,59.73,3846,8
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-07-28,14:00,90.45,90.47,90.4,90.47,4713,31
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2017-07-28,14:00,81.45,81.52,81.45,81.51,280,6
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2017-07-28,14:00,66.34,66.52,66.2,66.41,662,29
"DE0007203705","SHF","SNP SCHNEID.-NEUREIT.O.N.","Common stock","EUR",2505083,2017-07-28,14:00,33.255,33.335,33.255,33.255,897,2
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2017-07-28,14:00,59.39,59.46,59.39,59.45,611,6
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-07-28,14:00,116.2,116.3,116.2,116.3,4366,14
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-07-28,14:00,65.63,65.67,65.63,65.65,723,11
"DE0007257503","CEC","METRO AG ST O.N.","Common stock","EUR",2505090,2017-07-28,14:00,9.623,9.623,9.623,9.623,250,1
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2017-07-28,14:00,18.025,18.025,18.005,18.015,1533,8
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2017-07-28,14:00,20.62,20.62,20.62,20.62,40,2
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2017-07-28,14:00,64.65,64.69,64.65,64.69,772,11
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,14:00,35.105,35.105,35.095,35.095,167,3
"DE0007493991","SAX","STROEER SE + CO. KGAA","Common stock","EUR",2505103,2017-07-28,14:00,54.39,54.52,54.37,54.37,1962,28
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-07-28,14:00,25.48,25.485,25.475,25.48,1437,6
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2017-07-28,14:00,134.05,134.15,134.05,134.15,55,3
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,14:00,131.85,131.95,131.8,131.95,5253,19
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2017-07-28,14:00,107.1,107.15,107.1,107.15,143,2
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,14:00,180.6,180.65,180.6,180.65,1678,20
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-07-28,14:00,180.65,180.8,180.65,180.65,2299,23
"DK0060534915","NOVC","NOVO-NORDISK NAM.B DK-,20","Common stock","EUR",2505141,2017-07-28,14:00,35.585,35.585,35.585,35.585,276,3
"FR0000121501","PEU","PEUGEOT SA           EO 1","Common stock","EUR",2505177,2017-07-28,14:00,18.445,18.445,18.445,18.445,50,1
"FR0010242511","E2F","ELECTRICI.D.FRANCE E0-,50","Common stock","EUR",2505205,2017-07-28,14:00,8.6,8.6,8.589,8.6,798,3
"FR0010429068","LYM7","LYXOR MSCI E.M.U.ETF C-EO","ETF","EUR",2505242,2017-07-28,14:00,9.826,9.826,9.826,9.826,3100,1
"GB00BHD66J44","TIM","ZEAL NETWORK SE      EO 1","Common stock","EUR",2505353,2017-07-28,14:00,23.795,23.865,23.795,23.865,277,9
"GB0004544929","ITB","IMPERIAL BRANDS PLC LS-10","Common stock","EUR",2505373,2017-07-28,14:00,38.67,38.67,38.67,38.67,283,2
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2017-07-28,14:00,4.966,4.966,4.965,4.966,2000,2
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2017-07-28,14:00,37.02,37.115,36.95,36.975,5380,46
"IE00BCRY6003","IS3K","ISHSIV-DL S.D.H.Y.BD DL D","ETF","EUR",2505395,2017-07-28,14:00,81.12,81.12,81.12,81.12,694,1
"IE00BYZK4552","2B76","ISHS IV-AUTO.+ROBOTIC.ETF","ETF","EUR",2505551,2017-07-28,14:00,5.5,5.5,5.5,5.5,1000,1
"IE00B3Q19T94","S7XE","SOURCE-S.E.STXX OPT.BKS A","ETF","EUR",2505629,2017-07-28,14:00,75.87,75.87,75.87,75.87,1100,1
"IE00B4L5Y983","EUNL","ISHSIII-CORE MSCI WLD DLA","ETF","EUR",2505656,2017-07-28,14:00,42.67,42.67,42.67,42.67,23,1
"IE00B5L8K969","CEBL","ISHSVII-MSCI EM AS.DL ACC","ETF","EUR",2505690,2017-07-28,14:00,121.6,121.6,121.6,121.6,150,1
"LU0061462528","RRTL","RTL GROUP","Common stock","EUR",2505811,2017-07-28,14:00,65.75,65.77,65.75,65.77,154,3
"LU0292106167","DXSM","DB X-TR.DBLCI-OY BAL. 1C","ETF","EUR",2505858,2017-07-28,14:00,17.84,18.06,17.84,17.84,1225,3
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2017-07-28,14:00,15.045,15.045,15.025,15.025,789,7
"LU0392494562","X010","COMS.-MSCI WORL.T.U.ETF I","ETF","EUR",2505917,2017-07-28,14:00,46.35,46.35,46.35,46.35,70,1
"LU0392494992","X013","C.-MSCI NO.AM.TRN U.ETF I","ETF","EUR",2505920,2017-07-28,14:00,58.6,58.6,58.6,58.6,6496,2
"LU0659580079","XMK9","DB X-TR.MSCI J.I.(DR)4CEO","ETF","EUR",2506044,2017-07-28,14:00,19.53,19.53,19.53,19.53,1770,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2017-07-28,14:00,17.49,17.515,17.49,17.505,1656,11
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2017-07-28,14:00,70.48,70.5,70.3,70.46,1232,36
"LU1291109616","GSDE","BNP P.EASY-EN.+ME.E.R.CEO","ETF","EUR",2506148,2017-07-28,14:00,25.01,25.01,25.01,25.01,40,1
"DE000A0N62D7","VZLA","ETFS MET.SEC.DZ07/UN.XPT","ETC","EUR",2506197,2017-07-28,14:00,76.4,76.4,76.4,76.4,100,1
"NL0010877643","2FI","FIAT CHRYSLER AUTOM. 0,01","Common stock","EUR",2506265,2017-07-28,14:00,10.19,10.19,10.19,10.19,70,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-07-28,14:00,4.442,4.442,4.438,4.438,6185,8
"NL0012169213","QIA","QIAGEN NV         EO -,01","Common stock","EUR",2506272,2017-07-28,14:00,28.325,28.345,28.325,28.345,385,4
"SE0000108656","ERCB","ERICSSON B (FRIA)","Common stock","EUR",2506368,2017-07-28,14:00,5.403,5.403,5.403,5.403,1024,3
"US00206R1023","SOBA","AT + T INC.          DL 1","Common stock","EUR",2506414,2017-07-28,14:00,33.635,33.635,33.63,33.63,624,2
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2017-07-28,14:00,132.1,132.1,132.1,132.1,81,1
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2017-07-28,14:00,796.9,797.7,796.9,797.7,18,2
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2017-07-28,14:00,860.2,861.1,860.2,861.1,13,3
"US2546871060","WDP","DISNEY (WALT) CO.","Common stock","EUR",2506474,2017-07-28,14:00,93.68,93.8,93.68,93.8,643,9
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2017-07-28,14:00,146.45,146.45,146.45,146.45,50,1
"US35671D8570","FPMB","FREEPORT-MCMORAN INC.","Common stock","EUR",2506490,2017-07-28,14:00,12.505,12.505,12.505,12.505,242,1
"US69343P1057","LUK","LUKOIL SP.ADR     RL-,025","Common stock","EUR",2506550,2017-07-28,14:00,39.95,39.95,39.95,39.95,50,1
"US8552441094","SRB","STARBUCKS CORP.","Common stock","EUR",2506569,2017-07-28,14:00,46.83,46.83,46.83,46.83,50,1
"US90184L1026","TWR","TWITTER INC.   DL-,000005","Common stock","EUR",2506580,2017-07-28,14:00,14.64,14.64,14.64,14.64,331,1
"DE000BFB0019","B4B","METRO WHOLE.FOOD  ST O.N.","Common stock","EUR",2532386,2017-07-28,14:00,17.41,17.425,17.405,17.405,733,4
