ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-28,08:09,80.34,80.37,80.32,80.34,426,7
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-28,08:09,50.18,50.18,50.18,50.18,23,1
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-28,08:09,88.04,88.04,88.04,88.04,86,1
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-28,08:09,83.24,83.26,83.23,83.25,1211,18
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-28,08:09,105.5,105.5,105.5,105.5,138,4
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2017-07-28,08:09,119.25,119.25,119.25,119.25,221,3
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-28,08:09,149.4,149.55,149.25,149.25,432,10
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,08:09,37.925,37.925,37.925,37.925,127,1
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-07-28,08:09,34.155,34.155,34.155,34.155,88,1
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-07-28,08:09,18.505,18.515,18.505,18.515,3536,7
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2017-07-28,08:09,13.225,13.225,13.225,13.225,1700,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2017-07-28,08:09,6.41,6.41,6.41,6.41,169,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2017-07-28,08:09,62.56,62.67,62.56,62.67,101,4
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-28,08:09,162.4,162.4,162.25,162.25,1200,5
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-28,08:09,93.12,93.12,93.12,93.12,17,1
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,08:09,35.285,35.3,35.28,35.295,778,5
"DE0006916604","PFV","PFEIFFER VACUUM TECH.O.N.","Common stock","EUR",2505061,2017-07-28,08:09,140,140,140,140,1129,20
"DE0006969603","PUM","PUMA SE","Common stock","EUR",2505067,2017-07-28,08:09,337.45,337.45,337.3,337.3,32,9
"DE0007030009","RHM","RHEINMETALL AG","Common stock","EUR",2505071,2017-07-28,08:09,85.18,85.18,85.18,85.18,40,2
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-07-28,08:09,17.77,17.78,17.77,17.78,2387,6
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2017-07-28,08:09,25.995,26,25.995,25.995,1981,15
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,08:09,59.67,59.68,59.65,59.67,3087,17
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-07-28,08:09,89.87,89.89,89.83,89.87,2420,18
"DE0007165607","SRT","SARTORIUS AG O.N.","Common stock","EUR",2505078,2017-07-28,08:09,78.74,78.91,78.74,78.74,60,2
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2017-07-28,08:09,47.215,47.215,47.2,47.2,400,4
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-07-28,08:09,115.9,115.95,115.9,115.95,2950,9
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-07-28,08:09,65.58,65.58,65.58,65.58,282,2
"DE0007257503","CEC","METRO AG ST O.N.","Common stock","EUR",2505090,2017-07-28,08:09,9.613,9.614,9.613,9.613,3240,5
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-07-28,08:09,2.894,2.894,2.892,2.894,10000,3
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2017-07-28,08:09,64.45,64.45,64.45,64.45,109,1
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,08:09,35.24,35.24,35.225,35.225,578,8
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-07-28,08:09,25.51,25.52,25.51,25.52,3818,9
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,08:09,132,132.05,131.95,132,1506,15
"DE0007775231","WUG3","WESTAG + GETALIT VZO O.N.","Common stock","EUR",2505118,2017-07-28,08:09,23.19,23.19,23.19,23.19,884,1
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2017-07-28,08:09,15.55,15.55,15.485,15.485,10466,16
"DE0008148206","MBK","MERKUR BANK KGAA .O.N.","Common stock","EUR",2505129,2017-07-28,08:09,7.85,7.85,7.85,7.85,502,1
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2017-07-28,08:09,18.74,18.745,18.74,18.745,2366,6
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2017-07-28,08:09,13.85,13.85,13.85,13.85,500,3
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,08:09,180.15,180.15,180.1,180.15,1644,11
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-07-28,08:09,179.75,179.75,179.75,179.75,611,10
"FR0010527275","LYM8","LYX.WORLD WATER U.ETF DEO","ETF","EUR",2505248,2017-07-28,08:09,34.84,34.89,34.84,34.89,367,2
"GB00BHD66J44","TIM","ZEAL NETWORK SE      EO 1","Common stock","EUR",2505353,2017-07-28,08:09,22.89,22.97,22.89,22.95,1219,8
"GB00B03MLX29","R6C","ROYAL DUTCH SHELL A EO-07","Common stock","EUR",2505360,2017-07-28,08:09,23.635,23.635,23.635,23.635,100,1
"GB00B24CGK77","3RB","RECKITT BENCK.GRP LS -,10","Common stock","EUR",2505366,2017-07-28,08:09,83.32,83.32,83.32,83.32,2000,2
"GB0009895292","ZEG","ASTRAZENECA PLC    DL-,25","Common stock","EUR",2505384,2017-07-28,08:09,49.445,49.495,49.445,49.445,700,4
"GB0059822006","DLG","DIALOG SEMICOND.   LS-,10","Common stock","EUR",2505387,2017-07-28,08:09,36.36,36.36,36.355,36.36,400,2
"IE00BTN1Y115","2M6","MEDTRONIC PLC    DL-,0001","Common stock","EUR",2505500,2017-07-28,08:09,72.18,72.18,72.01,72.18,480,3
"IE00B4WXJJ64","EUNH","ISHSIII-C.EO GOV. B.EODIS","ETF","EUR",2505667,2017-07-28,08:09,121.45,121.45,121.45,121.45,6,1
"IE00B9M6RS56","IS3C","ISHSVI-JPM DL BD EOH DIS","ETF","EUR",2505789,2017-07-28,08:09,101.77,101.77,101.77,101.77,300,1
"LU0392494562","X010","COMS.-MSCI WORL.T.U.ETF I","ETF","EUR",2505917,2017-07-28,08:09,46.435,46.435,46.435,46.435,100,1
"LU0775917882","GYC","GRAND CITY PROPERT.EO-,10","Common stock","EUR",2506054,2017-07-28,08:09,17.525,17.525,17.525,17.525,503,1
"LU1033693638","C007","COMSTAGE-MDAX UCITS ETF I","ETF","EUR",2506087,2017-07-28,08:09,24.23,24.23,24.23,24.23,90,1
"LU1066226637","STM","STABILUS S.A. INH. EO-,01","Common stock","EUR",2506096,2017-07-28,08:09,70.74,70.74,70.74,70.74,55,1
"LU1250154413","ADJ","ADO PROPERTIES S.A. NPV","Common stock","EUR",2506119,2017-07-28,08:09,38.865,38.865,38.865,38.865,479,4
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-07-28,08:09,103.41,103.41,103.41,103.41,43,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2017-07-28,08:09,72.18,72.18,72.18,72.18,21,1
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2017-07-28,08:09,132.2,132.2,132.2,132.2,12,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2017-07-28,08:09,872.35,873.45,872,872.05,292,10
"US30231G1022","XONA","EXXON MOBIL CORP.","Common stock","EUR",2506483,2017-07-28,08:09,69.1,69.1,69.1,69.1,20,1
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2017-07-28,08:09,145.05,145.05,145.05,145.05,67,2
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2017-07-28,08:09,3.342,3.342,3.342,3.342,3000,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2017-07-28,08:09,285.1,285.2,285.1,285.2,58,2
"US92826C8394","3V64","VISA INC. CL. A DL -,0001","Common stock","EUR",2506594,2017-07-28,08:09,84.91,84.91,84.91,84.91,30,1
"DE000A2DA414","CC1","CONSUS COMM.PTY AG  NA ON","Common stock","EUR",2509635,2017-07-28,08:09,10.4,10.525,10.4,10.4,200,2
"DE000A0WMNK9","VAO","VAPIANO SE  INH. O.N.","Common stock","EUR",2515079,2017-07-28,08:09,22.8,22.8,22.8,22.8,42,1
"DE000A2E4T77","2HRA","H+R KGAA  INH. O.N.","Common stock","EUR",2528864,2017-07-28,08:09,11.55,11.55,11.55,11.55,200,1
"DE000BFB0019","B4B","METRO WHOLE.FOOD  ST O.N.","Common stock","EUR",2532386,2017-07-28,08:09,17.29,17.3,17.28,17.28,2742,9
"CH0012005267","NOT","NOVARTIS NAM.     SF 0,50","Common stock","EUR",2504217,2017-07-28,08:10,71.9,71.9,71.9,71.9,700,3
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2017-07-28,08:10,214,214,214,214,10,1
"CH0013841017","LO3","LONZA GROUP AG NA    SF 1","Common stock","EUR",2504231,2017-07-28,08:10,203.3,203.3,203.3,203.3,25,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2017-07-28,08:10,52.56,52.56,52.56,52.56,19,1
"LU0252634307","LYY8","MUL-LYX.DLY.LEVDAX UC.ETF","ETF","EUR",2504268,2017-07-28,08:10,103.77,103.78,103.77,103.77,2500,2
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C","ETF","EUR",2504269,2017-07-28,08:10,118.26,118.26,118.25,118.25,1214,3
"DE000A0D8QZ7","EXSE","ISH.S.EUR.SMALL 200 U.ETF","ETF","EUR",2504291,2017-07-28,08:10,27.625,27.625,27.625,27.625,1085,1
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-28,08:10,126.9,126.9,126.85,126.85,266,10
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.","ETF","EUR",2504306,2017-07-28,08:10,18.545,18.545,18.545,18.545,550,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-28,08:10,34.085,34.09,34.075,34.075,2076,9
"DE000A0H08N1","EXH7","ISH.S.E.600 P+HG U.ETF A.","ETF","EUR",2504331,2017-07-28,08:10,85.35,85.35,85.35,85.35,203,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-28,08:10,49.97,49.995,49.97,49.995,298,7
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2017-07-28,08:10,9.04,9.04,9.04,9.04,192,2
"DE000A0SMSH2","MUX","MUTARES AG","Common stock","EUR",2504399,2017-07-28,08:10,12.745,12.745,12.745,12.745,79,2
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-28,08:10,47.69,47.7,47.68,47.7,1346,11
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-28,08:10,192.15,192.15,192,192.15,4037,20
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-07-28,08:10,51.43,51.43,51.38,51.38,435,6
"DE000A1K03W5","99SC","STARAMBA SE  O.N.","Common stock","EUR",2504496,2017-07-28,08:10,38.255,40,38.255,39.96,845,12
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-28,08:10,34.66,34.665,34.66,34.66,1038,9
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2017-07-28,08:10,39.555,39.57,39.535,39.535,544,6
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2017-07-28,08:10,10.24,10.27,10.24,10.24,4000,6
"DE000A1YCMM2","SWVK","SOLARWORLD AG   O.N.","Common stock","EUR",2504535,2017-07-28,08:10,1.542,1.556,1.542,1.556,3000,5
"DE000A11QW50","ECX","EPIGENOMICS AG NA O.N.","Common stock","EUR",2504547,2017-07-28,08:10,5.006,5.006,5.006,5.006,1362,2
"DE000A12GJD2","IROB","ETFS RO.GL RO.+AU.GO DZ","ETF","EUR",2504558,2017-07-28,08:10,11.96,11.96,11.96,11.96,350,1
"DE000A13SX22","HLE","HELLA KGAA HUECK+CO. O.N.","Common stock","EUR",2504580,2017-07-28,08:10,44.63,44.63,44.63,44.63,139,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-28,08:10,35.535,35.545,35.535,35.545,640,4
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-28,08:10,79.07,79.07,79.06,79.06,2057,8
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-28,08:10,107.2,107.2,107.1,107.1,2205,9
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-28,08:10,8.331,8.331,8.328,8.33,3039,6
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-28,08:10,28.8,28.8,28.795,28.795,105,4
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-28,08:10,33.77,33.835,33.755,33.8,853,7
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-28,08:10,9.471,9.471,9.457,9.457,1570,6
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-28,08:10,72.75,72.76,72.71,72.71,185,4
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,08:10,68.59,68.59,68.59,68.59,85,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-28,08:10,49.105,49.105,49.09,49.095,672,5
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-28,08:10,15.5,15.5,15.5,15.5,209,1
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-28,08:10,32.89,32.89,32.85,32.855,3202,21
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-28,08:10,58.86,58.89,58.82,58.82,1749,18
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-28,08:10,87.4,87.4,87.29,87.4,455,9
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-28,08:10,37.42,37.42,37.42,37.42,62,1
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-07-28,08:10,36.58,36.58,36.57,36.57,144,3
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-07-28,08:10,51.35,51.37,51.35,51.36,417,6
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-07-28,08:10,163.5,163.5,163.5,163.5,62,1
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-28,08:10,15.625,15.625,15.61,15.615,38268,23
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-07-28,08:10,60.94,61.11,60.91,61.06,938,11
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-28,08:10,77.78,77.79,77.72,77.72,753,8
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-28,08:10,91.58,91.58,91.57,91.57,509,7
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-07-28,08:10,45.185,45.22,45.185,45.22,560,7
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-28,08:10,51.69,51.69,51.53,51.53,129,3
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-07-28,08:10,53.67,53.67,53.67,53.67,200,2
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-07-28,08:10,193.45,193.45,193.45,193.45,82,1
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-28,08:10,65.71,65.71,65.71,65.71,75,1
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-07-28,08:10,56.95,56.95,56.92,56.92,130,2
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-28,08:10,32.475,32.475,32.455,32.455,785,3
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-28,08:10,15.525,15.525,15.525,15.525,5604,5
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-28,08:10,104.2,104.2,104.2,104.2,22,1
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-07-28,08:10,11.78,11.78,11.775,11.775,1892,4
"DE0005677108","ELG","ELMOS SEMICONDUCTOR AG","Common stock","EUR",2504964,2017-07-28,08:10,20.43,20.43,20.43,20.43,111,1
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-07-28,08:10,72.42,72.42,72.4,72.4,182,3
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-28,08:10,80.33,80.33,80.33,80.33,72,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-28,08:10,50.15,50.15,50.14,50.14,303,5
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-28,08:10,88.05,88.1,88.04,88.1,625,7
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2017-07-28,08:10,48.725,48.725,48.725,48.725,59,1
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2017-07-28,08:10,34.78,34.78,34.765,34.78,88,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-28,08:10,83.23,83.23,83.17,83.17,682,9
"DE0006048432","HEN3","HENKEL AG+CO.KGAA VZO","Common stock","EUR",2505004,2017-07-28,08:10,119.25,119.25,119.2,119.2,754,6
"DE0006053952","KBC","KONTRON AG O.N.","Common stock","EUR",2505006,2017-07-28,08:10,3.488,3.488,3.48,3.48,2000,4
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-28,08:10,149.25,149.25,149.1,149.1,87,4
"DE0006200108","INH","INDUS HOLDING AG","Common stock","EUR",2505014,2017-07-28,08:10,63.38,63.38,63.38,63.38,260,6
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,08:10,37.95,37.95,37.95,37.95,326,4
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-07-28,08:10,18.525,18.525,18.525,18.525,1032,3
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2017-07-28,08:10,13.225,13.225,13.225,13.225,1150,1
"DE0006452907","NEM","NEMETSCHEK SE O.N.","Common stock","EUR",2505040,2017-07-28,08:10,62.52,62.68,62.52,62.68,838,11
"DE0006464506","LEI","LEIFHEIT AG O.N.","Common stock","EUR",2505042,2017-07-28,08:10,34.515,34.55,34.515,34.515,200,2
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-28,08:10,162.2,162.2,162.1,162.2,357,4
"DE0006578008","KWG","KHD HUMBOLDT WEDAG O.N.","Common stock","EUR",2505047,2017-07-28,08:10,2.033,2.033,2.033,2.033,2000,1
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-28,08:10,93.11,93.11,93.11,93.11,120,1
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,08:10,35.3,35.3,35.3,35.3,114,1
"DE0006632003","MOR","MORPHOSYS AG O.N.","Common stock","EUR",2505055,2017-07-28,08:10,62.82,62.82,62.82,62.82,100,1
"DE0007010803","RAA","RATIONAL AG","Common stock","EUR",2505070,2017-07-28,08:10,529.85,531.5,529.85,531.35,66,12
"DE0007037129","RWE","RWE AG ST O.N.","Common stock","EUR",2505072,2017-07-28,08:10,17.775,17.775,17.77,17.77,263,4
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2017-07-28,08:10,25.99,25.99,25.99,25.99,210,1
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,08:10,59.66,59.71,59.65,59.65,17652,38
"DE0007164600","SAP","SAP SE O.N.","Common stock","EUR",2505077,2017-07-28,08:10,89.86,89.88,89.86,89.86,2715,24
"DE0007165631","SRT3","SARTORIUS AG VZO O.N.","Common stock","EUR",2505079,2017-07-28,08:10,81.12,81.12,81.09,81.09,92,3
"DE0007170300","SLT","SCHALTBAU HOLDING O.N","Common stock","EUR",2505080,2017-07-28,08:10,37.985,37.985,37.985,37.985,40,1
"DE0007231326","SIX2","SIXT SE ST O.N.","Common stock","EUR",2505085,2017-07-28,08:10,59.46,59.54,59.46,59.54,190,5
"DE0007231334","SIX3","SIXT SE VZO O.N.","Common stock","EUR",2505086,2017-07-28,08:10,47.19,47.19,47.19,47.19,64,1
"DE0007236101","SIE","SIEMENS AG NA","Common stock","EUR",2505088,2017-07-28,08:10,115.95,115.95,115.9,115.95,9625,34
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-07-28,08:10,2.894,2.894,2.894,2.894,3000,1
"DE0007446007","TTK","TAKKT AG O.N.","Common stock","EUR",2505097,2017-07-28,08:10,20.655,20.655,20.655,20.655,9,1
"DE0007472060","WDI","WIRECARD AG","Common stock","EUR",2505101,2017-07-28,08:10,64.43,64.45,64.43,64.45,281,2
"DE0007500001","TKA","THYSSENKRUPP AG O.N.","Common stock","EUR",2505105,2017-07-28,08:10,25.505,25.505,25.505,25.505,193,1
"DE0007657231","VIB3","VILLEROY + BOCH AG VZ","Common stock","EUR",2505112,2017-07-28,08:10,18.4,18.4,18.375,18.375,500,4
"DE0007664005","VOW","VOLKSWAGEN AG ST O.N.","Common stock","EUR",2505113,2017-07-28,08:10,134.75,134.75,134.75,134.75,75,1
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,08:10,132,132,131.8,131.8,1791,11
"DE0007846867","V6C","VISCOM AG O.N.","Common stock","EUR",2505123,2017-07-28,08:10,21.785,21.785,21.75,21.785,90,3
"DE0008232125","LHA","LUFTHANSA AG VNA O.N.","Common stock","EUR",2505130,2017-07-28,08:10,18.74,18.745,18.725,18.73,5024,11
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,08:10,180.1,180.1,180.1,180.1,446,5
"DE0008430026","MUV2","MUENCH.RUECKVERS.VNA O.N.","Common stock","EUR",2505134,2017-07-28,08:10,179.7,179.75,179.7,179.7,937,12
"FR0000131906","RNL","RENAULT INH.      EO 3,81","Common stock","EUR",2505186,2017-07-28,08:10,76.74,76.74,76.74,76.74,62,2
"FR0010959676","AMEM","AMUNDI ETF MSCI EMER.MKTS","ETF","EUR",2505311,2017-07-28,08:10,3.89,3.89,3.89,3.89,1000,2
"GB00BHD66J44","TIM","ZEAL NETWORK SE      EO 1","Common stock","EUR",2505353,2017-07-28,08:10,22.915,22.915,22.91,22.915,317,3
"GB0000566504","BIL","BHP BILLITON       DL-,50","Common stock","EUR",2505369,2017-07-28,08:10,15.105,15.105,15.105,15.105,426,1
"GB0002875804","BMT","BRIT.AMER.TOBACCO  LS-,25","Common stock","EUR",2505372,2017-07-28,08:10,59.8,59.8,59.8,59.8,20,1
"GB0007980591","BPE5","BP PLC             DL-,25","Common stock","EUR",2505380,2017-07-28,08:10,4.973,4.974,4.973,4.973,5326,2
"IE00B6R52036","IS0E","ISV-GOLD.PROD.U.ETF DLA","ETF","EUR",2505739,2017-07-28,08:10,8.07,8.07,8.07,8.07,2432,1
"IT0005239360","CRIN","UNICREDIT","Common stock","EUR",2505810,2017-07-28,08:10,16.875,16.875,16.875,16.875,100,1
"LU1033693638","C007","COMSTAGE-MDAX UCITS ETF I","ETF","EUR",2506087,2017-07-28,08:10,24.25,24.25,24.25,24.25,206,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2017-07-28,08:10,72.18,72.18,72.18,72.18,3,1
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-07-28,08:10,4.44,4.44,4.44,4.44,1527,1
"IE00B53L3W79","SXRT","ISHSVII-C.EO STXX50 EOACC","ETF","EUR",2506397,2017-07-28,08:10,104.455,104.455,104.455,104.455,3,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2017-07-28,08:10,872.7,872.7,871.8,871.8,419,9
"US2193501051","GLW","CORNING INC.      DL -,50","Common stock","EUR",2506466,2017-07-28,08:10,25.255,25.255,25.255,25.255,283,2
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2017-07-28,08:10,144.8,144.8,144.65,144.8,14,2
"US3682872078","GAZ","GAZPROM ADR SP./2 RL 5L 5","Common stock","EUR",2506491,2017-07-28,08:10,3.339,3.34,3.339,3.34,5500,3
"US4627261005","I8R","IROBOT CORP.       DL-,01","Common stock","EUR",2506512,2017-07-28,08:10,89.36,89.36,89.36,89.36,229,1
"US5949181045","MSF","MICROSOFT    DL-,00000625","Common stock","EUR",2506530,2017-07-28,08:10,62.1,62.1,62.1,62.1,40,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2017-07-28,08:10,285.25,285.35,285.2,285.2,11,3
"DE000A2DA414","CC1","CONSUS COMM.PTY AG  NA ON","Common stock","EUR",2509635,2017-07-28,08:10,10.515,10.515,10.515,10.515,200,1
"DE000BFB0019","B4B","METRO WHOLE.FOOD  ST O.N.","Common stock","EUR",2532386,2017-07-28,08:10,17.305,17.305,17.28,17.28,2324,6
