ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.","Common stock","EUR",2504640,2017-07-28,11:00,1.91,1.91,1.906,1.91,3901,2
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-28,11:00,79.44,79.44,79.44,79.44,451,2
"DE000ETF9074","E907","COMSTAGE 1-MDAX UCI.ETF I","ETF","EUR",2504721,2017-07-28,11:00,142.67,142.67,142.67,142.67,22,1
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-28,11:00,28.76,28.76,28.745,28.745,1879,10
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-28,11:00,72.56,72.57,72.54,72.54,413,5
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,11:00,68.94,68.94,68.93,68.93,125,2
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-28,11:00,48.99,48.99,48.985,48.985,310,4
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-28,11:00,12.13,12.13,12.13,12.13,645,4
"DE000STRA555","SBS","STRATEC BIOMEDICAL  NA ON","Common stock","EUR",2504851,2017-07-28,11:00,51.23,52.22,51.23,52.22,2347,11
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-28,11:00,58.85,58.86,58.85,58.85,145,3
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-28,11:00,34.985,35,34.975,34.975,1092,5
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-28,11:00,17.32,17.32,17.315,17.315,703,3
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-07-28,11:00,22.72,22.72,22.72,22.72,56,1
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-28,11:00,37.52,37.52,37.5,37.5,491,5
"DE0005102008","BSL","BASLER AG O.N.","Common stock","EUR",2504880,2017-07-28,11:00,153.25,153.25,153.25,153.25,16,2
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-07-28,11:00,162.55,162.6,162.55,162.6,114,5
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-28,11:00,77.36,77.36,77.36,77.36,120,2
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-07-28,11:00,44.985,44.985,44.985,44.985,264,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-28,11:00,35.425,35.435,35.405,35.405,2087,11
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-07-28,11:00,39.155,39.17,39.155,39.17,152,4
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-28,11:00,65.75,65.75,65.74,65.74,87,2
"DE0005488100","ISR","ISRA VISION O.N.","Common stock","EUR",2504937,2017-07-28,11:00,152.35,152.35,152.15,152.15,18,2
"DE0005493092","BVB","BORUSSIA DORTMUND","Common stock","EUR",2504940,2017-07-28,11:00,5.98,5.985,5.98,5.985,897,2
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-28,11:00,103.9,103.9,103.9,103.9,51,2
"DE0005654933","EIN3","EINHELL GERMANY VZO O.N.","Common stock","EUR",2504961,2017-07-28,11:00,69.7,69.7,69.7,69.7,110,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-07-28,11:00,67.71,67.72,67.68,67.68,90,6
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-28,11:00,82.87,82.87,82.81,82.82,374,9
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2017-07-28,11:00,213.93,213.93,213.93,213.93,120,1
"DE0005933949","EXW3","ISH.STOXX EUROPE 50 U.ETF","ETF","EUR",2504989,2017-07-28,11:00,30.52,30.52,30.52,30.52,4523,2
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2017-07-28,11:00,94.1,94.12,94.04,94.04,121,10
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-28,11:00,105.35,105.4,105.35,105.4,91,2
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-28,11:00,65.75,65.76,65.73,65.73,509,9
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-28,11:00,150.65,150.65,150.65,150.65,140,2
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,11:00,37.855,37.86,37.845,37.855,795,7
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-07-28,11:00,34.5,34.505,34.465,34.465,1008,7
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2017-07-28,11:00,13.26,13.26,13.26,13.26,337,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2017-07-28,11:00,6.445,6.447,6.435,6.435,711,4
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2017-07-28,11:00,107.45,107.45,107.45,107.45,11,1
"DE0006464506","LEI","LEIFHEIT AG O.N.","Common stock","EUR",2505042,2017-07-28,11:00,32.5,32.5,32.5,32.5,50,1
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,11:00,35.22,35.22,35.2,35.2,1325,13
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-28,11:00,74.47,74.47,74.47,74.47,100,4
"DE0007042301","RHK","RHOEN-KLINIKUM O.N.","Common stock","EUR",2505074,2017-07-28,11:00,26.215,26.215,26.215,26.215,187,1
"DE0007100000","DAI","DAIMLER AG NA O.N.","Common stock","EUR",2505076,2017-07-28,11:00,59.47,59.47,59.47,59.47,40,1
"DE0007235301","SGL","SGL CARBON SE O.N.","Common stock","EUR",2505087,2017-07-28,11:00,10.71,10.71,10.71,10.71,175,1
"DE0007251803","SAZ","STADA ARZNEIMITT. NA O.N.","Common stock","EUR",2505089,2017-07-28,11:00,65.63,65.65,65.59,65.59,2425,17
"DE0007257503","CEC","METRO AG ST O.N.","Common stock","EUR",2505090,2017-07-28,11:00,9.576,9.578,9.574,9.578,1906,7
"DE0007297004","SZU","SUEDZUCKER AG  O.N.","Common stock","EUR",2505095,2017-07-28,11:00,17.935,17.935,17.935,17.935,350,1
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-07-28,11:00,2.879,2.879,2.879,2.879,5236,8
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,11:00,34.98,34.98,34.98,34.98,437,2
"DE0007664039","VOW3","VOLKSWAGEN AG VZO O.N.","Common stock","EUR",2505114,2017-07-28,11:00,131.15,131.15,131.15,131.15,406,1
"DE0007830788","IS8","IFA SYSTEMS AG","Common stock","EUR",2505122,2017-07-28,11:00,10.71,10.71,10.71,10.71,116,1
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2017-07-28,11:00,15.55,15.55,15.545,15.545,295,2
"DE0008019001","PBB","DT.PFANDBRIEFBK AG","Common stock","EUR",2505126,2017-07-28,11:00,11.225,11.23,11.225,11.225,499,3
"DE0008303504","TEG","TAG IMMOBILIEN AG","Common stock","EUR",2505131,2017-07-28,11:00,13.785,13.785,13.775,13.775,512,6
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2017-07-28,11:00,106.9,106.95,106.9,106.9,472,7
"DE0008404005","ALV","ALLIANZ SE NA O.N.","Common stock","EUR",2505133,2017-07-28,11:00,180.45,180.45,180.45,180.45,172,2
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2017-07-28,11:00,5.385,5.385,5.384,5.384,2750,2
"FR0000131906","RNL","RENAULT INH.      EO 3,81","Common stock","EUR",2505186,2017-07-28,11:00,76.45,76.45,76.45,76.45,189,1
"GB0000566504","BIL","BHP BILLITON       DL-,50","Common stock","EUR",2505369,2017-07-28,11:00,15.205,15.25,15.2,15.25,3000,3
"IE00B3LK4Z20","EMSV","SOURCE-S.MSCI EUR.VALUE A","ETF","EUR",2505628,2017-07-28,11:00,213.8,213.8,213.79,213.8,69,2
"IE00B4L5Y983","EUNL","ISHSIII-CORE MSCI WLD DLA","ETF","EUR",2505656,2017-07-28,11:00,42.73,42.73,42.73,42.73,2080,2
"IE0008470928","EUN1","ISHS II-STXX EUR.50 EODIS","ETF","EUR",2505795,2017-07-28,11:00,31.64,31.64,31.63,31.63,15469,4
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2017-07-28,11:00,15.04,15.04,15.04,15.04,1400,8
"LU0322250712","DX2D","DB X-TR.LPX MM PR.EQ.  1C","ETF","EUR",2505875,2017-07-28,11:00,51.31,51.31,51.31,51.31,100,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-07-28,11:00,34.6,34.6,34.6,34.6,600,1
"NL0000235190","AIR","AIRBUS","Common stock","EUR",2506257,2017-07-28,11:00,72.57,72.57,72.56,72.56,246,2
"NL0011375019","SNH","STEINHOFF INT.HLDG.EO-,50","Common stock","EUR",2506267,2017-07-28,11:00,4.41,4.41,4.41,4.41,2015,2
"NL0011821202","INN1","ING GROEP NV      EO -,01","Common stock","EUR",2506270,2017-07-28,11:00,15.8,15.805,15.8,15.805,367,2
"DE000A2BDEB6","4RT6","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506304,2017-07-28,11:00,29.33,29.33,29.33,29.33,155,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2017-07-28,11:00,35.075,35.1,35.075,35.09,89470,8
"FR0010654913","18MB","AMUNDI ETF EU.ST.50 DR","ETF","EUR",2506388,2017-07-28,11:00,72.085,72.12,72.085,72.085,6301,3
"IE00B0M62S72","IQQA","IS EURO DIVID.U.ETF EOD","ETF","EUR",2506395,2017-07-28,11:00,22.26,22.26,22.26,22.26,10032,1
"IE00B60SWX25","SC0D","SOURCE MKTS-S.EU.STXX50 A","ETF","EUR",2506398,2017-07-28,11:00,70.63,70.695,70.625,70.67,58788,19
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2017-07-28,11:00,35.68,35.705,35.68,35.695,55000,12
"US0079031078","AMD","ADVANCED MIC.DEV.  DL-,01","Common stock","EUR",2506418,2017-07-28,11:00,11.845,11.845,11.845,11.845,51,1
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2017-07-28,11:00,810.9,810.95,810.9,810.9,13,2
"US0378331005","APC","APPLE INC.","Common stock","EUR",2506434,2017-07-28,11:00,127.7,127.7,127.7,127.7,1,1
"US0846707026","BRYN","BERKSH. H.B NEW DL-,00333","Common stock","EUR",2506447,2017-07-28,11:00,147.7,147.7,147.7,147.7,2,1
"US1912161007","CCC3","COCA-COLA CO.      DL-,25","Common stock","EUR",2506461,2017-07-28,11:00,39.24,39.25,39.24,39.25,111,2
"US6410694060","NESM","NESTLE NAM. ADR/1 SF 1","Common stock","EUR",2506535,2017-07-28,11:00,71.64,71.64,71.64,71.64,71,1
"US64110L1061","NFC","NETFLIX INC.      DL-,001","Common stock","EUR",2506536,2017-07-28,11:00,155.2,155.25,155.2,155.25,229,4
"US83304A1060","1SI","SNAP INC. CL.A DL-,00001","Common stock","EUR",2506567,2017-07-28,11:00,12,12,12,12,18,1
"US8552441094","SRB","STARBUCKS CORP.","Common stock","EUR",2506569,2017-07-28,11:00,47.95,47.95,47.95,47.95,20,1
"US88160R1014","TL0","TESLA INC. DL -,001","Common stock","EUR",2506575,2017-07-28,11:00,284.8,284.8,284.8,284.8,67,5
"DE000BFB0019","B4B","METRO WHOLE.FOOD  ST O.N.","Common stock","EUR",2532386,2017-07-28,11:00,17.175,17.175,17.175,17.175,125,1
"CH0012138530","CSX","CRED.SUISSE GRP NA SF-,04","Common stock","EUR",2504220,2017-07-28,11:01,13.255,13.255,13.235,13.235,27,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-28,11:01,126.8,126.8,126.7,126.7,99,5
"DE000A0JBPG2","PNE3","PNE WIND AG NA O.N.","Common stock","EUR",2504337,2017-07-28,11:01,2.669,2.67,2.669,2.669,1000,2
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON","Common stock","EUR",2504343,2017-07-28,11:01,9.528,9.528,9.528,9.528,86,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2017-07-28,11:01,12.235,12.235,12.235,12.235,309,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-07-28,11:01,7.222,7.222,7.222,7.222,220,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-28,11:01,47.78,47.78,47.775,47.775,125,2
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-28,11:01,17.355,17.355,17.355,17.355,175,2
"DE000A13SX22","HLE","HELLA KGAA HUECK+CO. O.N.","Common stock","EUR",2504580,2017-07-28,11:01,44.74,44.74,44.74,44.74,25,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-28,11:01,35.485,35.485,35.47,35.47,993,6
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.","Common stock","EUR",2504640,2017-07-28,11:01,1.906,1.906,1.902,1.902,14042,4
"DE000A2DAN10","SFD1","SOFTLINE AG  O.N.","Common stock","EUR",2504641,2017-07-28,11:01,12.745,12.745,12.745,12.745,25,1
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-28,11:01,33.605,33.61,33.575,33.575,192,5
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-28,11:01,72.56,72.57,72.56,72.57,77,3
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-28,11:01,22.04,22.05,22.04,22.05,286,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-28,11:01,68.9,68.9,68.9,68.9,14,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-28,11:01,48.97,48.99,48.965,48.99,301,4
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-28,11:01,15.285,15.285,15.285,15.285,147,1
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-28,11:01,58.86,58.86,58.86,58.86,163,3
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-28,11:01,34.98,35,34.98,35,446,5
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-28,11:01,17.325,17.325,17.325,17.325,186,1
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-07-28,11:01,22.72,22.72,22.72,22.72,22,1
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-28,11:01,37.52,37.52,37.52,37.52,181,2
"DE0003304101","GWI1","GERRY WEBER INTERNAT.O.N.","Common stock","EUR",2504873,2017-07-28,11:01,11.09,11.09,11.085,11.09,2227,10
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-07-28,11:01,162.75,163.3,162.75,163.15,242,18
"DE0005168108","B5A","BAUER AG","Common stock","EUR",2504896,2017-07-28,11:01,22.88,22.9,22.87,22.9,1098,5
"DE0005194062","BYW6","BAYWA AG VINK.NA. O.N.","Common stock","EUR",2504903,2017-07-28,11:01,31.265,31.27,31.265,31.265,178,4
"DE0005220909","NXU","NEXUS AG O.N.","Common stock","EUR",2504913,2017-07-28,11:01,26.1,26.1,26.1,26.1,200,1
"DE0005232805","BDT","BERTRANDT AG O.N.","Common stock","EUR",2504918,2017-07-28,11:01,82,82,82,82,22,2
"DE0005313506","EKT","ENERGIEKONTOR O.N.","Common stock","EUR",2504921,2017-07-28,11:01,17.32,17.32,17.32,17.32,65,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-28,11:01,35.41,35.41,35.41,35.41,61,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-07-28,11:01,67.7,67.71,67.7,67.7,193,4
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-28,11:01,82.83,82.83,82.83,82.83,6,1
"DE0005878003","GIL","DMG MORI AG O.N.","Common stock","EUR",2504984,2017-07-28,11:01,50.2,50.2,50.2,50.2,1018,9
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-28,11:01,65.75,65.75,65.75,65.75,92,1
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-28,11:01,150.7,150.7,150.7,150.7,15,1
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-28,11:01,37.84,37.84,37.84,37.84,55,1
"DE0006305006","DEZ","DEUTZ AG O.N.","Common stock","EUR",2505037,2017-07-28,11:01,6.435,6.445,6.434,6.44,1189,5
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-28,11:01,35.195,35.195,35.19,35.19,821,7
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-28,11:01,74.48,74.48,74.48,74.48,1,1
"DE0007193500","SKB","KOENIG + BAUER AG ST O.N.","Common stock","EUR",2505081,2017-07-28,11:01,66.52,66.52,66.52,66.52,42,1
"DE0007257503","CEC","METRO AG ST O.N.","Common stock","EUR",2505090,2017-07-28,11:01,9.573,9.573,9.573,9.573,175,1
"DE0007314007","HDD","HEIDELBERG.DRUCKMA.O.N.","Common stock","EUR",2505096,2017-07-28,11:01,2.878,2.878,2.878,2.878,1075,2
"DE0007480204","DEQ","DEUTSCHE EUROSHOP AG O.N.","Common stock","EUR",2505102,2017-07-28,11:01,34.995,34.995,34.995,34.995,17,1
"DE0007856023","ZIL2","ELRINGKLINGER AG NA O.N.","Common stock","EUR",2505124,2017-07-28,11:01,15.51,15.525,15.5,15.5,3039,10
"DE0008051004","WUW","WUESTENROT+WUERTT.AG O.N.","Common stock","EUR",2505128,2017-07-28,11:01,21.81,21.84,21.81,21.84,155,3
"DE0008402215","HNR1","HANNOVER RUECK SE NA O.N.","Common stock","EUR",2505132,2017-07-28,11:01,106.9,106.9,106.9,106.9,73,1
"FI0009000681","NOA3","NOKIA OYJ EO-,06","Common stock","EUR",2505156,2017-07-28,11:01,5.39,5.39,5.39,5.39,2000,1
"GB00BHD66J44","TIM","ZEAL NETWORK SE      EO 1","Common stock","EUR",2505353,2017-07-28,11:01,23.4,23.4,23.4,23.4,52,1
"GB0002875804","BMT","BRIT.AMER.TOBACCO  LS-,25","Common stock","EUR",2505372,2017-07-28,11:01,59.97,59.97,59.97,59.97,50,1
"LU0307018795","SFQ","SAF HOLLAND S.A.   EO-,01","Common stock","EUR",2505867,2017-07-28,11:01,15.04,15.04,15.04,15.04,2,1
"NL0010315453","FBE","FYBER N.V.  EO -,10","Common stock","EUR",2506263,2017-07-28,11:01,0.89,0.89,0.89,0.89,4730,1
"DE0005933956","EXW1","ISHARES EO STOXX 50 U.ETF","ETF","EUR",2506383,2017-07-28,11:01,35.08,35.09,35.07,35.085,176345,38
"FR0007054358","LYSX","LYX.EU.ST.50(DR)U.E.DEO","ETF","EUR",2506384,2017-07-28,11:01,33.725,33.73,33.725,33.73,26800,4
"IE00B5B5TG76","S6X0","SOURCE MKTS-S.EU.STXX50 B","ETF","EUR",2506396,2017-07-28,11:01,34.525,34.53,34.52,34.53,24527,7
"IE00B60SWX25","SC0D","SOURCE MKTS-S.EU.STXX50 A","ETF","EUR",2506398,2017-07-28,11:01,70.655,70.655,70.655,70.655,257,1
"IE0008471009","EUN2","ISHSII-EURO STOXX50 EODIS","ETF","EUR",2506399,2017-07-28,11:01,35.685,35.7,35.68,35.69,178931,27
"LU0274211217","DBXE","DB X-TR.EO STOXX 50 DR 1D","ETF","EUR",2506401,2017-07-28,11:01,36.46,36.46,36.46,36.46,1236,1
"LU0380865021","DXET","DB X-TR.EO STOXX 50 DR 1C","ETF","EUR",2506406,2017-07-28,11:01,47.815,47.815,47.815,47.815,816,1
"US0079031078","AMD","ADVANCED MIC.DEV.  DL-,01","Common stock","EUR",2506418,2017-07-28,11:01,11.855,11.875,11.855,11.875,251,2
"US01609W1027","AHLA","ALIBABA GR.HLDG SP.ADR 1","Common stock","EUR",2506421,2017-07-28,11:01,131.8,131.8,131.8,131.8,75,1
"US02079K1079","ABEC","ALPHABET INC.CL C DL-,001","Common stock","EUR",2506423,2017-07-28,11:01,794,794.2,794,794.1,6,3
"US02079K3059","ABEA","ALPHABET INC.CL.A DL-,001","Common stock","EUR",2506424,2017-07-28,11:01,809.45,809.45,809.45,809.45,5,1
"US0231351067","AMZ","AMAZON.COM INC.    DL-,01","Common stock","EUR",2506427,2017-07-28,11:01,868.3,868.3,867.9,867.9,20,3
"US0311621009","AMG","AMGEN INC.       DL-,0001","Common stock","EUR",2506432,2017-07-28,11:01,146.8,146.8,146.8,146.8,1,1
"US2358511028","DAP","DANAHER CORP.      DL-,01","Common stock","EUR",2506468,2017-07-28,11:01,69.1,69.1,69.1,69.1,61,1
"US2546871060","WDP","DISNEY (WALT) CO.","Common stock","EUR",2506474,2017-07-28,11:01,93.9,93.95,93.9,93.9,13,2
"US30303M1027","FB2A","FACEBOOK INC.A DL-,000006","Common stock","EUR",2506484,2017-07-28,11:01,144.85,144.85,144.85,144.85,84,3
"US6541061031","NKE","NIKE INC. B","Common stock","EUR",2506538,2017-07-28,11:01,49.725,49.725,49.64,49.705,592,11
"US70450Y1038","2PP","PAYPAL HDGS INC.DL-,0001","Common stock","EUR",2506551,2017-07-28,11:01,51.11,51.11,51.11,51.11,67,1
"US7415034039","PCE1","PRICELINE GRP INC.DL-,008","Common stock","EUR",2506557,2017-07-28,11:01,1717.7,1723.1,1717.7,1717.7,99,6
"DE000A2E4T77","2HRA","H+R KGAA  INH. O.N.","Common stock","EUR",2528864,2017-07-28,11:01,11.535,11.535,11.535,11.535,44,1
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-28,11:02,14.81,14.815,14.81,14.815,1108,3
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C","ETF","EUR",2504269,2017-07-28,11:02,118.35,118.36,118.35,118.36,137,2
"LU0292106241","DXSN","DB X-TR.SHORTDAX DAILY 1C","ETF","EUR",2504270,2017-07-28,11:02,22.28,22.28,22.28,22.28,2026,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2017-07-28,11:02,31.595,31.595,31.595,31.595,66,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-28,11:02,11.705,11.71,11.705,11.71,1257,6
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-28,11:02,126.7,126.7,126.7,126.7,86,3
"DE000A0F5UF5","EXXT","ISHARES NASDAQ-100 U.ETF","ETF","EUR",2504303,2017-07-28,11:02,48.738,48.738,48.738,48.738,35,1
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.","ETF","EUR",2504305,2017-07-28,11:02,26.53,26.53,26.53,26.53,100,1
