ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,12:00,9011,9012,9010,9012,43,19
"DE000C0JK784","FSTB","SX7P","EU0009658806","EUR","FUT",20170915,,,,,2163078,2017-07-28,12:00,187.3,187.3,187.3,187.3,10,2
"DE000C0JK7K2","FSTO","SX3P","EU0009658749","EUR","FUT",20170915,,,,,2163089,2017-07-28,12:00,650.2,650.2,650.2,650.2,1,1
"DE000C0JK7R7","FSTX","SX5P","EU0009658160","EUR","FUT",20170915,,,,,2163095,2017-07-28,12:00,3079,3079,3079,3079,1,1
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,12:00,377.5,377.6,377.5,377.6,112,10
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,12:00,14.65,14.65,14.65,14.65,9,1
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,12:00,0.55,0.55,0.55,0.55,5,5
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,12:00,0.78,0.78,0.78,0.78,12,3
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,12:00,1.15,1.15,1.15,1.15,14,6
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,12:00,1.7,1.7,1.7,1.7,5,3
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,12:00,2.55,2.55,2.55,2.55,7,6
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,12:00,1.07,1.07,1.07,1.07,28,7
"DE000C0Y3WU8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Put",,1,2396446,2017-07-28,12:00,5.32,5.32,5.32,5.32,1,1
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,12:00,0.54,0.54,0.54,0.54,55,22
"DE000C0Z49H7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,325,"Call",,1,2416017,2017-07-28,12:00,0.12,0.12,0.12,0.12,60,1
"DE000C00AC87","OSMI","SMI","CH0009980894","CHF","OPT",20170818,8950,"Call",,1,2433135,2017-07-28,12:00,130,130,130,130,60,3
"DE000C00MX13","UBSN","UBSN","CH0244767585","CHF","OPT",20170818,17,"Call",,8,2444967,2017-07-28,12:00,0.32,0.32,0.32,0.32,100,1
"DE000C00SK61","CSGN","CSGN","CH0012138530","CHF","OPT",20171215,14,"Put",,8,2447341,2017-07-28,12:00,0.48,0.48,0.48,0.48,400,3
"DE000C05VZL0","LHA","LHA","DE0008232125","EUR","OPT",20170818,18.2,"Put",,3,2563354,2017-07-28,12:00,0.43,0.43,0.43,0.43,20,1
"CH0652098549","ZURN","ZURN","CH0011075394","CHF","OPT",20171215,280,"Call",,5,292754,2017-07-28,12:01,18.21,18.21,18.21,18.21,10,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,12:01,135.45,135.45,135.43,135.44,25,10
"DE000C0HRXP5","FBTS",,,"EUR","FUT",20170907,,,,,2150977,2017-07-28,12:01,112.9,112.9,112.9,112.9,289,26
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,12:01,161.45,161.45,161.43,161.44,692,32
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,12:01,131.88,131.88,131.87,131.87,314,3
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,12:01,112.035,112.035,112.03,112.035,14,5
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,12:01,160.46,160.46,160.42,160.44,30,12
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,12:01,148.25,148.25,148.24,148.25,80,17
"DE000C0HTG95","CBK","CBK","DE000CBK1001","EUR","OPT",20170915,11,"Call",,5,2152765,2017-07-28,12:01,0.53,0.53,0.53,0.53,20,2
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,12:01,12157.5,12157.5,12153.5,12154,51,28
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,12:01,12157,12157,12154,12154,10,5
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,12:01,136.5,136.5,136.5,136.5,175,5
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,12:01,3462,3462,3461,3461,285,43
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,12:01,9012,9012,9009,9009,28,11
"DE000C0JK784","FSTB","SX7P","EU0009658806","EUR","FUT",20170915,,,,,2163078,2017-07-28,12:01,187.3,187.3,187.3,187.3,1,1
"DE000C0JK7H8","FSTM","SXMP","EU0009658640","EUR","FUT",20170915,,,,,2163087,2017-07-28,12:01,273.3,273.3,273.3,273.3,1,1
"DE000C0JK7L0","FSTR","SXRP","CH0019112553","EUR","FUT",20170915,,,,,2163090,2017-07-28,12:01,301.6,301.6,301.6,301.6,24,2
"DE000C0JK7N6","FSTT","SXKP","EU0009658947","EUR","FUT",20170915,,,,,2163092,2017-07-28,12:01,295.8,295.8,295.8,295.8,1,1
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,12:01,377.6,377.6,377.6,377.6,27,2
"DE000C0P23S0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,290,"Put",,1,2262053,2017-07-28,12:01,0.13,0.13,0.13,0.13,14,1
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,12:01,0.55,0.55,0.55,0.55,6,4
"DE000C0RCCB0","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,159.5,"Put",,1,2296509,2017-07-28,12:01,0.2,0.2,0.2,0.2,20,1
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,12:01,0.78,0.78,0.78,0.78,1,1
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,12:01,1.15,1.17,1.15,1.16,53,17
"DE000C0T5Y12","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Call",,1,2316710,2017-07-28,12:01,4.88,4.88,4.88,4.88,1,1
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,12:01,1.7,1.72,1.7,1.72,30,17
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,12:01,2.55,2.55,2.55,2.55,5,2
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,12:01,1.95,1.95,1.94,1.94,23,4
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,12:01,3.76,3.77,3.76,3.77,6,6
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,12:01,1.07,1.07,1.06,1.06,20,4
"DE000C0Y3WU8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Put",,1,2396446,2017-07-28,12:01,5.37,5.37,5.37,5.37,1,1
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,12:01,0.54,0.54,0.53,0.53,13,9
"DE000C0YK6T6","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Put",,1,2404919,2017-07-28,12:01,7.35,7.35,7.35,7.35,1,1
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,12:01,0.25,0.25,0.25,0.25,3,3
"DE000C009K84","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12300,"Call",,1,2432299,2017-07-28,12:01,70.8,70.8,70.8,70.8,1,1
"DE000C00JWH1","NOVN","NOVN","CH0012005267","CHF","OPT",20170818,80,"Call",,3,2441483,2017-07-28,12:01,2.32,2.32,2.32,2.32,1,1
"DE000C00KVK5","ROG","ROG","CH0012032048","CHF","OPT",20170818,240,"Call",,2,2442607,2017-07-28,12:01,4.89,4.89,4.89,4.89,10,1
"DE000C00SK61","CSGN","CSGN","CH0012138530","CHF","OPT",20171215,14,"Put",,8,2447341,2017-07-28,12:01,0.48,0.48,0.48,0.48,200,3
"DE000C02YZQ0","HEN3","HEN3","DE0006048432","EUR","OPT",20180615,110,"Put",,3,2492411,2017-07-28,12:01,4.68,4.68,4.68,4.68,8,4
"DE000C04LUD2","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12150,"Put",,1,2532542,2017-07-28,12:01,72.1,72.1,72.1,72.1,10,1
"DE000C04LUF7","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12200,"Put",,1,2532544,2017-07-28,12:01,94,94,94,94,5,1
"DE000C05VZL0","LHA","LHA","DE0008232125","EUR","OPT",20170818,18.2,"Put",,3,2563354,2017-07-28,12:01,0.43,0.43,0.43,0.43,120,9
"CH0652098549","ZURN","ZURN","CH0011075394","CHF","OPT",20171215,280,"Call",,5,292754,2017-07-28,12:02,18.14,18.14,18.14,18.14,7,1
"DE000C0BLZ70","FRDX","RDX","AT0000634076","USD","FUT",20170915,,,,,2026685,2017-07-28,12:02,1186,1186,1186,1186,55,2
"DE000C0DNDV3","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3800,"Call",,1,2074961,2017-07-28,12:02,0.5,0.5,0.5,0.5,20,1
"DE000C0HRXL4","FBON",,,"EUR","FUT",20170907,,,,,2150974,2017-07-28,12:02,138.37,138.37,138.37,138.37,35,13
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,12:02,135.44,135.46,135.44,135.46,23,18
"DE000C0HRXP5","FBTS",,,"EUR","FUT",20170907,,,,,2150977,2017-07-28,12:02,112.9,112.9,112.9,112.9,100,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,12:02,161.44,161.44,161.43,161.43,289,21
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,12:02,131.87,131.87,131.87,131.87,38,2
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,12:02,112.035,112.035,112.03,112.035,166,6
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,12:02,160.44,160.44,160.42,160.42,28,12
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,12:02,148.25,148.25,148.25,148.25,44,23
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,12:02,12153,12154,12151.5,12152.5,55,41
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,12:02,12153,12153,12151,12151,16,12
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,12:02,136.5,136.5,136.5,136.5,17,1
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,12:02,3461,3462,3461,3461,395,17
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,12:02,9008,9009,9008,9009,17,9
"DE000C0JK784","FSTB","SX7P","EU0009658806","EUR","FUT",20170915,,,,,2163078,2017-07-28,12:02,187.3,187.3,187.3,187.3,7,3
"DE000C0JK7B1","FSTE","SXEP","EU0009658780","EUR","FUT",20170915,,,,,2163081,2017-07-28,12:02,286.6,286.6,286.6,286.6,1,1
"DE000C0JK7L0","FSTR","SXRP","CH0019112553","EUR","FUT",20170915,,,,,2163090,2017-07-28,12:02,301.5,301.5,301.5,301.5,5,2
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,12:02,377.5,377.5,377.5,377.5,9,2
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,12:02,15.7,15.7,15.7,15.7,1,1
"DE000C0P1XL0","FMK2","KMS2","XC000A2DB695","KRW","FUT",20170810,,,,,2261855,2017-07-28,12:02,313.12,313.12,313.08,313.08,15,4
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,12:02,0.23,0.23,0.23,0.23,45,5
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,12:02,0.3,0.3,0.3,0.3,21,5
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,12:02,0.4,0.4,0.4,0.4,40,17
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,12:02,0.79,0.8,0.79,0.8,7,5
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,12:02,1.16,1.17,1.16,1.17,34,10
"DE000C0SZYR9","BAY","BAY","DE000BAY0017","EUR","OPT",20170915,105,"Put",,1,2315269,2017-07-28,12:02,2,2,2,2,3,1
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,12:02,1.72,1.74,1.72,1.74,30,12
"DE000C0TLQ89","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3525,"Call",,1,2320153,2017-07-28,12:02,32.3,32.3,32.3,32.3,25,2
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,12:02,2.59,2.6,2.59,2.6,7,3
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,12:02,1.93,1.93,1.92,1.92,16,9
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,12:02,3.79,3.8,3.79,3.8,7,7
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,12:02,1.05,1.05,1.05,1.05,13,6
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,12:02,0.53,0.53,0.53,0.53,5,4
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,12:02,0.25,0.25,0.25,0.25,48,19
"DE000C0Z00J6","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3550,"Call",,1,2413865,2017-07-28,12:02,6.8,6.8,6.8,6.8,100,3
"DE000C0Z00Q1","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3625,"Call",,1,2413871,2017-07-28,12:02,0.9,0.9,0.9,0.9,121,9
"DE000C00KVK5","ROG","ROG","CH0012032048","CHF","OPT",20170818,240,"Call",,2,2442607,2017-07-28,12:02,4.75,4.75,4.75,4.75,10,1
"DE000C01G7A5","PGHN","PGHN","CH0024608827","CHF","OPT",20180615,640,"Call",,3,2459918,2017-07-28,12:02,27.09,27.09,27.09,27.09,13,1
"DE000C01QA07","LHA","LHA","DE0008232125","EUR","OPT",20180316,24,"Call",,3,2465962,2017-07-28,12:02,0.25,0.25,0.25,0.25,125,2
"DE000C02YZQ0","HEN3","HEN3","DE0006048432","EUR","OPT",20180615,110,"Put",,3,2492411,2017-07-28,12:02,4.69,4.69,4.69,4.69,9,3
"DE000C0375P7","TKA","TKA","DE0007500001","EUR","OPT",20170915,27,"Call",,2,2501862,2017-07-28,12:02,0.59,0.59,0.59,0.59,10,1
"DE000C05VZL0","LHA","LHA","DE0008232125","EUR","OPT",20170818,18.2,"Put",,3,2563354,2017-07-28,12:02,0.43,0.44,0.43,0.44,120,8
"DE000C0BNN56","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3600,"Call",,1,2028780,2017-07-28,12:03,11.3,11.3,11.3,11.3,109,1
"DE000C0BZLT8","ROG","ROG","CH0012032048","CHF","OPT",20170915,260,"Put",,2,2040677,2017-07-28,12:03,18.05,18.05,18.05,18.05,5,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,12:03,135.45,135.46,135.45,135.46,20,9
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,12:03,161.43,161.44,161.43,161.43,974,40
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,12:03,131.87,131.87,131.87,131.87,376,2
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,12:03,112.035,112.035,112.03,112.035,162,6
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,12:03,160.42,160.44,160.42,160.42,39,14
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,12:03,148.25,148.25,148.24,148.24,33,12
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,12:03,12153,12154,12151,12152.5,87,43
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,12:03,12152,12153,12151,12153,5,5
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,12:03,136.5,136.5,136.5,136.5,2,2
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,12:03,3461,3462,3461,3461,177,24
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,12:03,9009,9009,9008,9008,10,6
"DE000C0JK792","FSTC","SX4P","EU0009658608","EUR","FUT",20170915,,,,,2163079,2017-07-28,12:03,876.8,876.8,876.8,876.8,1,1
"DE000C0JK7H8","FSTM","SXMP","EU0009658640","EUR","FUT",20170915,,,,,2163087,2017-07-28,12:03,273.3,273.3,273.3,273.3,1,1
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,12:03,377.5,377.5,377.5,377.5,5,2
"DE000C0P23L5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,282.5,"Put",,1,2262047,2017-07-28,12:03,0.06,0.06,0.06,0.06,60,1
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,12:03,0.23,0.23,0.23,0.23,9,3
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,12:03,0.3,0.3,0.3,0.3,8,1
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,12:03,0.4,0.4,0.4,0.4,24,8
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,12:03,0.56,0.56,0.56,0.56,4,3
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,12:03,0.8,0.8,0.8,0.8,4,2
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,12:03,1.17,1.18,1.17,1.18,2,2
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,12:03,1.74,1.74,1.74,1.74,11,7
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,12:03,2.61,2.61,2.6,2.6,20,7
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,12:03,1.93,1.93,1.91,1.91,21,5
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,12:03,1.05,1.05,1.04,1.04,92,8
"DE000C0Y3WU8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Put",,1,2396446,2017-07-28,12:03,5.45,5.45,5.45,5.45,1,1
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,12:03,0.52,0.52,0.52,0.52,88,15
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,12:03,0.25,0.25,0.25,0.25,11,5
"DE000C0Z49M7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,330,"Call",,1,2416021,2017-07-28,12:03,0.03,0.03,0.03,0.03,7,1
"DE000C00BBK6","ADS","ADS","DE000A1EWWW0","EUR","OPT",20170818,190,"Call",,3,2433981,2017-07-28,12:03,3.99,3.99,3.99,3.99,3,1
"DE000C00F0C8","DYS1","DYS1","FR0000130650","EUR","OPT",20170818,82,"Put",,2,2436992,2017-07-28,12:03,0.76,0.76,0.76,0.76,20,1
"DE000C00FX04","FPE3","FPE3","DE0005790430","EUR","OPT",20170818,50,"Put",,3,2438034,2017-07-28,12:03,0.85,0.85,0.85,0.85,90,9
"DE000C00LN24","SIE","SIE","DE0007236101","EUR","OPT",20170818,120,"Put",,1,2443508,2017-07-28,12:03,4.85,4.85,4.85,4.85,10,1
"DE000C02YZP2","HEN3","HEN3","DE0006048432","EUR","OPT",20180615,110,"Call",,3,2492410,2017-07-28,12:03,13.18,13.18,13.18,13.18,6,6
"DE000C02YZQ0","HEN3","HEN3","DE0006048432","EUR","OPT",20180615,110,"Put",,3,2492411,2017-07-28,12:03,4.67,4.67,4.67,4.67,8,3
"DE000C030M69","LHA","LHA","DE0008232125","EUR","OPT",20170915,17.5,"Put",,3,2494297,2017-07-28,12:03,0.42,0.42,0.42,0.42,5,1
"DE000C05BMC9","SIE","SIE","DE0007236101","EUR","OPT",20170915,122,"Put",,1,2549001,2017-07-28,12:03,7.02,7.02,7.02,7.02,10,1
"DE000C05VZL0","LHA","LHA","DE0008232125","EUR","OPT",20170818,18.2,"Put",,3,2563354,2017-07-28,12:03,0.44,0.44,0.44,0.44,60,4
"CH0652438778","ABBN","ABBN","CH0012221716","CHF","OPT",20171215,24,"Call",,2,276495,2017-07-28,12:04,0.4,0.4,0.4,0.4,30,1
"DE000C0BLZ70","FRDX","RDX","AT0000634076","USD","FUT",20170915,,,,,2026685,2017-07-28,12:04,1186,1186,1186,1186,15,1
"DE000C0BNMN5","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3150,"Put",,1,2028763,2017-07-28,12:04,9.7,9.7,9.7,9.7,14,1
"DE000C0BNMQ8","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3200,"Put",,1,2028765,2017-07-28,12:04,12.6,12.6,12.6,12.6,16,1
"DE000C0C3FP9","ODAX","DAX","DE0008469008","EUR","OPT",20170915,9000,"Put",,1,2045208,2017-07-28,12:04,1,1,1,1,2,2
"DE000C0HRXK6","CONF",,,"CHF","FUT",20170907,,,,,2150973,2017-07-28,12:04,161.37,161.37,161.37,161.37,1,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,12:04,135.45,135.47,135.45,135.47,14,7
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,12:04,161.43,161.44,161.42,161.44,346,27
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,12:04,131.88,131.88,131.88,131.88,43,2
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,12:04,112.035,112.035,112.03,112.03,8,4
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,12:04,160.42,160.44,160.42,160.44,90,17
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,12:04,148.24,148.26,148.24,148.26,147,12
