ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C0Z0037","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3350,"Put",,1,2413850,2017-07-28,11:00,12.3,12.3,12.3,12.3,1,1
"DE000C0Z0052","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3375,"Put",,1,2413852,2017-07-28,11:00,16,16,16,16,1,1
"DE000C0Z00E7","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3500,"Call",,1,2413861,2017-07-28,11:00,21,21,21,21,1,1
"DE000C0Z00L2","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3575,"Call",,1,2413867,2017-07-28,11:00,3.5,3.5,3.5,3.5,5,1
"DE000C0Z45F9","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3100,"Put",,1,2415879,2017-07-28,11:00,1.8,1.8,1.8,1.8,2,1
"DE000C0Z45Q6","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3200,"Put",,1,2415888,2017-07-28,11:00,3.5,3.5,3.5,3.5,71,1
"DE000C0Z49H7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,325,"Call",,1,2416017,2017-07-28,11:00,0.12,0.12,0.12,0.12,1,1
"DE000C0Z49K1","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,327.5,"Call",,1,2416019,2017-07-28,11:00,0.07,0.07,0.06,0.06,27,9
"DE000C0Z49P0","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,325,"Call",,1,2416023,2017-07-28,11:00,1.12,1.12,1.12,1.12,1,1
"DE000C0Z49T2","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,330,"Call",,1,2416027,2017-07-28,11:00,0.5,0.5,0.5,0.5,1,1
"DE000C009JF9","ODAX","DAX","DE0008469008","EUR","OPT",20170818,11600,"Put",,1,2432272,2017-07-28,11:00,28,28,28,28,4,1
"DE000C009JX2","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12000,"Put",,1,2432288,2017-07-28,11:00,92.5,92.5,92.5,92.5,1,1
"DE000C00GZV1","INN","INN","NL0011821202","EUR","OPT",20170818,15.5,"Call",,4,2439287,2017-07-28,11:00,0.45,0.45,0.45,0.45,50,1
"DE000C00SJ15","CSGN","CSGN","CH0012138530","CHF","OPT",20170818,14.5,"Call",,8,2447302,2017-07-28,11:00,0.66,0.66,0.66,0.66,100,2
"DE000C015ML8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,337.5,"Call",,1,2454687,2017-07-28,11:00,0.01,0.01,0.01,0.01,1,1
"DE000C037QV2","UHR","UHR","CH0012255151","CHF","OPT",20170915,390,"Call",,1,2502514,2017-07-28,11:00,6.45,6.45,6.45,6.45,50,1
"DE000C03TWH4","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,342.5,"Call",,1,2516492,2017-07-28,11:00,0.09,0.09,0.09,0.09,1,1
"DE000C04LTZ7","ODX1","DAX","DE0008469008","EUR","OPT",20170804,11800,"Put",,1,2532528,2017-07-28,11:00,13.6,13.6,13.6,13.6,4,1
"DE000C04LUA8","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12100,"Call",,1,2532539,2017-07-28,11:00,108,108,108,108,1,1
"DE000C04LUB6","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12100,"Put",,1,2532540,2017-07-28,11:00,63.3,63.3,63.3,63.3,22,2
"DE000C04LUF7","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12200,"Put",,1,2532544,2017-07-28,11:00,107.1,107.1,107.1,107.1,2,2
"DE000C04LUJ9","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12300,"Call",,1,2532547,2017-07-28,11:00,18.5,18.5,18.5,18.5,1,1
"DE000C04LWF3","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3325,"Put",,1,2532612,2017-07-28,11:00,2.8,2.8,2.8,2.8,50,1
"DE000C04LWH9","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3350,"Put",,1,2532614,2017-07-28,11:00,3.8,3.8,3.8,3.8,50,1
"DE000C04LWR8","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3450,"Put",,1,2532622,2017-07-28,11:00,19.1,19.1,19.1,19.1,50,2
"DE000C04LWW8","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3525,"Call",,1,2532627,2017-07-28,11:00,2.7,2.7,2.7,2.7,500,1
"DE000C0516X0","ODX2","DAX","DE0008469008","EUR","OPT",20170811,12250,"Call",,1,2541778,2017-07-28,11:00,62,62,62,62,3,1
"DE000C05R121","BMW","BMW","DE0005190003","EUR","OPT",20170818,79,"Call",,5,2557626,2017-07-28,11:00,1.05,1.05,1.05,1.05,2,1
"DE000C0U6E47","FDAX","DAX","DE0008469008","EUR","MLEG",,,,"FDAX.S.SEP17.DEC17",,72060123773665314,2017-07-28,11:00,10,10,10,10,1,1
"DE000C0M7Z06","FVS","V2TX","DE000A0C3QF1","EUR","MLEG",,,,"FVS.S.AUG17.SEP17",,72061120206078301,2017-07-28,11:00,-1.05,-1.05,-1.05,-1.05,5,3
"DE000P93JFD2","ODAX","DAX","DE0008469008","EUR","OPT",20171215,10800,"Put",,1,647705,2017-07-28,11:01,103,103,103,103,5,1
"DE000P8DKVZ0","ROG","ROG","CH0012032048","CHF","OPT",20171215,230,"Put",,2,1715872,2017-07-28,11:01,4.7,4.7,4.7,4.7,5,1
"DE000C0BR489","BAY","BAY","DE000BAY0017","EUR","OPT",20170915,120,"Call",,1,2031464,2017-07-28,11:01,0.14,0.14,0.14,0.14,50,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,11:01,135.46,135.47,135.45,135.46,23,9
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,11:01,161.48,161.49,161.47,161.47,245,21
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,11:01,131.89,131.9,131.89,131.9,123,3
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,11:01,160.46,160.46,160.46,160.46,16,2
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,11:01,148.28,148.28,148.27,148.27,109,13
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,11:01,12135,12143.5,12134.5,12140,373,193
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,11:01,12135,12142,12135,12141,76,39
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,11:01,136.4,136.4,136.3,136.3,137,5
"DE000C0JK6A5","FESU","SX6E","EU0009658582","EUR","FUT",20170915,,,,,2163046,2017-07-28,11:01,272.1,272.1,272.1,272.1,1,1
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,11:01,3460,3461,3459,3461,1488,53
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,11:01,8999,8999,8997,8998,51,21
"DE000C0JK776","FSTA","SXAP","EU0009658681","EUR","FUT",20170915,,,,,2163077,2017-07-28,11:01,531.3,531.3,531.3,531.3,1,1
"DE000C0JK7H8","FSTM","SXMP","EU0009658640","EUR","FUT",20170915,,,,,2163087,2017-07-28,11:01,273.4,273.4,273.4,273.4,1,1
"DE000C0KG6E0","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11900,"Put",,1,2193195,2017-07-28,11:01,148,148,148,148,3,1
"DE000C0P23H3","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,280,"Put",,1,2262045,2017-07-28,11:01,0.05,0.05,0.05,0.05,2,1
"DE000C0P23N1","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,285,"Put",,1,2262049,2017-07-28,11:01,0.09,0.09,0.09,0.09,32,1
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,11:01,0.25,0.25,0.25,0.25,10,2
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,11:01,0.6,0.6,0.6,0.6,4,1
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,11:01,0.84,0.84,0.84,0.84,12,8
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,11:01,1.22,1.23,1.22,1.23,120,9
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,11:01,1.8,1.81,1.8,1.81,46,15
"DE000C0T9T56","FDAX","DAX","DE0008469008","EUR","FUT",20171215,,,,,2318276,2017-07-28,11:01,12129,12129,12129,12129,1,1
"DE000C0TLQ89","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3525,"Call",,1,2320153,2017-07-28,11:01,32,32,32,32,10,1
"DE000C0TM2L7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Call",,1,2320287,2017-07-28,11:01,3.19,3.19,3.19,3.19,1,1
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,11:01,2.65,2.66,2.64,2.66,15,7
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,11:01,1.92,1.92,1.91,1.92,98,17
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,11:01,1.04,1.04,1.04,1.04,28,5
"DE000C0Y3WU8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Put",,1,2396446,2017-07-28,11:01,5.45,5.5,5.45,5.5,3,2
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,11:01,0.52,0.52,0.52,0.52,67,13
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,11:01,0.24,0.24,0.24,0.24,2,1
"DE000C0Z00E7","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3500,"Call",,1,2413861,2017-07-28,11:01,20.6,20.6,20.6,20.6,1,1
"DE000C0Z00G2","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3525,"Call",,1,2413863,2017-07-28,11:01,12,12,12,12,2,1
"DE000C0Z00J6","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3550,"Call",,1,2413865,2017-07-28,11:01,6.7,6.7,6.7,6.7,100,3
"DE000C0Z4864","OESX","SX5E","EU0009658145","EUR","OPT",20171020,3250,"Put",,1,2415972,2017-07-28,11:01,33.1,33.1,33.1,33.1,10,1
"DE000C009JX2","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12000,"Put",,1,2432288,2017-07-28,11:01,93.6,93.6,93.6,93.6,1,1
"DE000C009KC4","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12400,"Call",,1,2432303,2017-07-28,11:01,38,38,38,38,20,1
"DE000C00GZV1","INN","INN","NL0011821202","EUR","OPT",20170818,15.5,"Call",,4,2439287,2017-07-28,11:01,0.46,0.46,0.46,0.46,40,1
"DE000C010CD7","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,335,"Call",,1,2450380,2017-07-28,11:01,0.24,0.24,0.24,0.24,1,1
"DE000C02HSZ1","ODAX","DAX","DE0008469008","EUR","OPT",20170818,9900,"Put",,1,2478027,2017-07-28,11:01,0.4,0.4,0.4,0.4,30,1
"DE000C02HW19","OESX","SX5E","EU0009658145","EUR","OPT",20170915,2775,"Put",,1,2478131,2017-07-28,11:01,1.6,1.6,1.6,1.6,5,1
"DE000C04LU13","ODX1","DAX","DE0008469008","EUR","OPT",20170804,11850,"Put",,1,2532530,2017-07-28,11:01,18.1,18.1,18.1,18.1,1,1
"DE000C04LU96","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12050,"Put",,1,2532538,2017-07-28,11:01,50.7,50.7,50.7,50.7,1,1
"DE000C04LUA8","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12100,"Call",,1,2532539,2017-07-28,11:01,106,106,106,106,6,1
"DE000C04LUG5","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12250,"Call",,1,2532545,2017-07-28,11:01,31.5,31.5,31.5,31.5,5,2
"DE000C04LUP6","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12400,"Put",,1,2532552,2017-07-28,11:01,264,264,264,264,20,1
"DE000C0U6E47","FDAX","DAX","DE0008469008","EUR","MLEG",,,,"FDAX.S.SEP17.DEC17",,72060123773665314,2017-07-28,11:01,10,10,10,10,1,1
"DE000C93T5H8","BAY","BAY","DE000BAY0017","EUR","OPT",20181221,140,"Call",,1,666345,2017-07-28,11:02,1.33,1.33,1.33,1.33,2,1
"DE000C99QJT0","ODAX","DAX","DE0008469008","EUR","OPT",20171215,12200,"Call",,1,1126257,2017-07-28,11:02,379,379,379,379,1,1
"DE000C9AB379","ODAX","DAX","DE0008469008","EUR","OPT",20171215,13400,"Call",,1,1174941,2017-07-28,11:02,30.2,30.2,30.2,30.2,10,1
"DE000C0BGXL0","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,270,"Put",,1,2020438,2017-07-28,11:02,0.16,0.17,0.16,0.17,2,2
"DE000C0BNMN5","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3150,"Put",,1,2028763,2017-07-28,11:02,9.9,9.9,9.9,9.9,10,1
"DE000C0BSQT2","DAI","DAI","DE0007100000","EUR","OPT",20170915,60,"Call",,2,2033236,2017-07-28,11:02,1.41,1.41,1.41,1.41,23,1
"DE000C0C3G12","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11000,"Put",,1,2045220,2017-07-28,11:02,31.8,31.8,31.8,31.8,2,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,11:02,135.45,135.47,135.45,135.47,23,10
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,11:02,161.47,161.48,161.46,161.48,535,53
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,11:02,131.9,131.9,131.9,131.9,468,12
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,11:02,112.03,112.03,112.03,112.03,194,3
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,11:02,160.44,160.48,160.42,160.46,40,15
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,11:02,148.27,148.28,148.27,148.28,35,11
"DE000C0JK5E9","F2MX","MDAX","DE0008467416","EUR","FUT",20170915,,,,,2163016,2017-07-28,11:02,24666,24666,24666,24666,2,2
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,11:02,12140,12148,12139.5,12140.5,309,202
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,11:02,12140,12148,12140,12142,130,72
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,11:02,136.3,136.4,136.3,136.4,195,3
"DE000C0JK6A5","FESU","SX6E","EU0009658582","EUR","FUT",20170915,,,,,2163046,2017-07-28,11:02,272.2,272.2,272.2,272.2,29,3
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,11:02,3461,3462,3460,3461,3353,155
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,11:02,8998,9000,8997,8998,60,25
"DE000C0JK7H8","FSTM","SXMP","EU0009658640","EUR","FUT",20170915,,,,,2163087,2017-07-28,11:02,273.5,273.5,273.5,273.5,1,1
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,11:02,377.6,377.7,377.6,377.7,65,6
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,11:02,14.6,14.6,14.6,14.6,39,8
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,11:02,15.65,15.65,15.65,15.65,1,1
"DE000C0P1XL0","FMK2","KMS2","XC000A2DB695","KRW","FUT",20170810,,,,,2261855,2017-07-28,11:02,313.08,313.08,313.08,313.08,2,1
"DE000C0P23S0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,290,"Put",,1,2262053,2017-07-28,11:02,0.15,0.15,0.15,0.15,2,2
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,11:02,0.32,0.32,0.32,0.32,11,10
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,11:02,0.44,0.44,0.44,0.44,3,3
"DE000C0SX8C1","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Call",,1,2314669,2017-07-28,11:02,8.9,8.9,8.9,8.9,5,2
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,11:02,1.22,1.22,1.22,1.22,8,4
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,11:02,1.81,1.81,1.79,1.79,37,6
"DE000C0TK8W3","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12650,"Call",,1,2319473,2017-07-28,11:02,39,39,39,39,3,1
