ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:00,1.41,1.41,1.41,1.41,3,3
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:00,2.17,2.18,2.17,2.17,9,5
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:00,1.2,1.2,1.2,1.2,8,4
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:00,0.57,0.57,0.57,0.57,1,1
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,17:00,0.26,0.26,0.26,0.26,21,3
"DE000C0BGXS5","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,285,"Put",,1,2020444,2017-07-28,17:01,0.47,0.47,0.47,0.47,1,1
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,17:01,132.09,132.09,132.09,132.09,1,1
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:01,12154.5,12154.5,12153.5,12153.5,12,6
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:01,12154,12154,12154,12154,1,1
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,17:01,3462,3462,3462,3462,195,28
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,17:01,15.7,15.7,15.7,15.7,5,5
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,17:01,0.49,0.49,0.49,0.49,3,1
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:01,0.97,0.97,0.97,0.97,3,3
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:01,1.41,1.41,1.41,1.41,1,1
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:01,2.19,2.19,2.19,2.19,4,1
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:01,0.57,0.57,0.57,0.57,10,2
"DE000C0Z49R6","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,327.5,"Call",,1,2416025,2017-07-28,17:01,0.8,0.8,0.8,0.8,1,1
"DE000C051AF0","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,347.5,"Call",,1,2541898,2017-07-28,17:01,0.05,0.05,0.05,0.05,1,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:02,161.96,161.97,161.96,161.97,45,10
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,17:02,161.5,161.5,161.5,161.5,2,1
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:02,12153.5,12153.5,12152,12153,16,12
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:02,12153,12153,12153,12153,6,3
"DE000C0P23N1","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,285,"Put",,1,2262049,2017-07-28,17:02,0.07,0.07,0.07,0.07,4,1
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,17:02,0.21,0.21,0.21,0.21,4,1
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:02,0.68,0.68,0.68,0.68,2,1
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:02,0.97,0.97,0.97,0.97,1,1
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:02,1.41,1.42,1.41,1.42,3,3
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:02,2.19,2.19,2.17,2.18,14,4
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:02,1.19,1.19,1.17,1.17,94,19
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:02,0.56,0.56,0.56,0.56,32,15
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:03,161.97,161.97,161.97,161.97,9,3
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,17:03,161.5,161.5,161.5,161.5,2,2
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:03,12152.5,12153.5,12152.5,12153,8,6
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:03,12153,12153,12153,12153,5,4
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,17:03,136.1,136.1,136.1,136.1,1,1
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,17:03,3462,3462,3462,3462,51,2
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,17:03,0.5,0.5,0.5,0.5,7,2
"DE000C0SFLJ5","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,297.5,"Put",,1,2308856,2017-07-28,17:03,1.26,1.26,1.26,1.26,1,1
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:03,0.99,1.01,0.99,1.01,97,20
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:03,1.43,1.44,1.43,1.44,8,7
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:03,2.13,2.13,2.13,2.13,2,1
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:03,2.17,2.17,2.17,2.17,1,1
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,17:03,3.19,3.19,3.19,3.19,1,1
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:03,1.17,1.17,1.16,1.16,20,9
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:03,0.56,0.56,0.56,0.56,7,3
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,17:03,0.26,0.26,0.26,0.26,35,3
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:04,161.97,161.98,161.97,161.98,114,19
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,17:04,161.52,161.52,161.52,161.52,7,3
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:04,12153.5,12153.5,12152.5,12153,5,5
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:04,12152,12152,12152,12152,3,2
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,17:04,3462,3462,3462,3462,6,1
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,17:04,0.27,0.27,0.27,0.27,1,1
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,17:04,0.5,0.5,0.5,0.5,11,3
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:04,0.69,0.69,0.69,0.69,7,4
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:04,1.01,1.02,1.01,1.02,86,20
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:04,1.44,1.45,1.44,1.45,20,12
"DE000C0TM2L7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Call",,1,2320287,2017-07-28,17:04,3.6,3.6,3.59,3.59,3,2
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:04,2.14,2.16,2.14,2.15,4,4
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:04,2.16,2.16,2.16,2.16,7,3
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,17:04,3.2,3.2,3.2,3.2,12,4
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:04,1.16,1.16,1.15,1.16,57,13
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:04,0.56,0.56,0.55,0.55,51,7
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,17:04,0.25,0.25,0.25,0.25,62,9
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:05,161.97,161.98,161.96,161.97,144,8
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,17:05,132.09,132.09,132.09,132.09,5,1
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:05,12152.5,12152.5,12152,12152,6,5
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:05,12152,12152,12152,12152,3,3
"DE000C0LTBL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,300,"Put",,1,2216982,2017-07-28,17:05,1.57,1.57,1.57,1.57,1,1
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,17:05,0.36,0.36,0.36,0.36,8,2
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:05,0.69,0.69,0.69,0.69,1,1
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:05,1.02,1.02,1.01,1.02,64,10
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:05,1.45,1.46,1.45,1.46,29,14
"DE000C0TM2L7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Call",,1,2320287,2017-07-28,17:05,3.59,3.59,3.58,3.58,2,2
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:05,2.16,2.16,2.16,2.16,2,2
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:05,2.16,2.16,2.16,2.16,4,3
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,17:05,3.21,3.21,3.21,3.21,2,1
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:05,1.16,1.16,1.15,1.15,51,8
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,17:05,0.25,0.25,0.25,0.25,9,2
"DE000C0Z49T2","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,330,"Call",,1,2416027,2017-07-28,17:05,0.54,0.54,0.54,0.54,1,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:06,161.96,161.96,161.95,161.95,83,14
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,17:06,161.5,161.5,161.5,161.5,2,1
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:06,12151.5,12152,12151.5,12152,15,8
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:06,12152,12152,12151,12151,8,5
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,17:06,3461,3462,3461,3461,486,16
"DE000C0P1XL0","FMK2","KMS2","XC000A2DB695","KRW","FUT",20170810,,,,,2261855,2017-07-28,17:06,314.02,314.02,314,314.02,2,2
"DE000C0P23Q4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,287.5,"Put",,1,2262051,2017-07-28,17:06,0.09,0.09,0.08,0.08,3,2
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,17:06,0.36,0.36,0.36,0.36,10,3
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,17:06,0.5,0.5,0.5,0.5,7,2
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:06,0.7,0.7,0.7,0.7,41,6
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:06,1.02,1.04,1.02,1.03,83,12
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:06,1.47,1.49,1.47,1.49,28,11
"DE000C0TM2L7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Call",,1,2320287,2017-07-28,17:06,3.57,3.57,3.56,3.56,3,3
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:06,2.17,2.18,2.17,2.18,2,2
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:06,2.14,2.14,2.1,2.11,21,6
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,17:06,3.22,3.23,3.22,3.23,4,3
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:06,1.15,1.15,1.11,1.13,141,27
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:06,0.55,0.55,0.54,0.54,41,5
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,17:06,0.25,0.25,0.25,0.25,54,5
"DE000C0Z49T2","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,330,"Call",,1,2416027,2017-07-28,17:06,0.54,0.54,0.54,0.54,1,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:07,161.95,161.95,161.94,161.94,187,16
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:07,12151,12151,12149,12149,26,23
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:07,12151,12151,12149,12149,21,13
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,17:07,136.1,136.1,136.1,136.1,3,1
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,17:07,3460,3461,3460,3460,1611,55
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,17:07,9015,9015,9015,9015,1,1
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,17:07,377,377,377,377,1,1
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,17:07,14.65,14.65,14.65,14.65,5,1
"DE000C0P23S0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,290,"Put",,1,2262053,2017-07-28,17:07,0.11,0.11,0.11,0.11,2,1
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,17:07,0.21,0.21,0.21,0.21,2,1
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,17:07,0.36,0.36,0.36,0.36,4,1
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:07,0.7,0.7,0.7,0.7,2,1
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:07,1.48,1.49,1.48,1.49,5,2
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:07,2.17,2.17,2.17,2.17,4,2
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:07,1.13,1.13,1.13,1.13,34,15
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:07,0.53,0.53,0.53,0.53,13,3
"DE000C0Z49M7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,330,"Call",,1,2416021,2017-07-28,17:07,0.03,0.03,0.03,0.03,2,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:08,161.94,161.94,161.94,161.94,11,2
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,17:08,132.09,132.09,132.09,132.09,2,1
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,17:08,112.07,112.07,112.07,112.07,15,1
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,17:08,161.48,161.48,161.48,161.48,2,2
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:08,12149.5,12150.5,12149,12149,17,12
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:08,12150,12150,12150,12150,2,2
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,17:08,3460,3461,3460,3461,225,4
"DE000C0P1XL0","FMK2","KMS2","XC000A2DB695","KRW","FUT",20170810,,,,,2261855,2017-07-28,17:08,313.88,313.88,313.88,313.88,1,1
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,17:08,0.27,0.27,0.27,0.27,5,1
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,17:08,0.5,0.5,0.5,0.5,20,1
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:08,0.7,0.7,0.7,0.7,10,3
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,17:08,1.03,1.03,1.03,1.03,22,6
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:08,1.49,1.49,1.48,1.48,6,3
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:08,2.17,2.18,2.17,2.18,9,5
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:08,2.12,2.12,2.12,2.12,1,1
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:08,1.13,1.14,1.13,1.14,13,8
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:08,0.53,0.53,0.53,0.53,18,5
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,17:08,0.25,0.25,0.25,0.25,9,2
"DE000C010CD7","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,335,"Call",,1,2450380,2017-07-28,17:08,0.26,0.26,0.26,0.26,4,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:09,161.94,161.94,161.94,161.94,8,2
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,17:09,132.09,132.09,132.09,132.09,1,1
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,17:09,161.48,161.48,161.48,161.48,2,2
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:09,12149.5,12151.5,12148.5,12150.5,50,18
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:09,12150,12150,12150,12150,4,3
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,17:09,15.65,15.65,15.65,15.65,5,5
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,17:09,0.36,0.36,0.36,0.36,5,2
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,17:09,0.5,0.5,0.5,0.5,25,3
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,17:09,0.7,0.7,0.7,0.7,3,1
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,17:09,1.47,1.47,1.47,1.47,10,5
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,17:09,2.18,2.18,2.18,2.18,2,1
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,17:09,2.12,2.12,2.12,2.12,27,4
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,17:09,1.14,1.14,1.13,1.14,42,9
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,17:09,0.54,0.54,0.54,0.54,28,4
"DE000C0Z49M7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,330,"Call",,1,2416021,2017-07-28,17:09,0.03,0.03,0.03,0.03,1,1
"DE000C010CD7","OKS2","FKS2","XC0009664639","KRW","OPT",20170914,335,"Call",,1,2450380,2017-07-28,17:09,0.25,0.25,0.25,0.25,1,1
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,17:10,161.93,161.94,161.93,161.94,50,8
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,17:10,132.09,132.09,132.09,132.09,5,1
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,17:10,12151,12151,12150,12150,7,5
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,17:10,12151,12151,12151,12151,1,1
