ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,08:00,14.5,14.5,14.5,14.5,1,1
"DE000C0R38Y2","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,162.5,"Call",,1,2291816,2017-07-28,08:00,0.54,0.54,0.54,0.54,1,1
"DE000C0R38Z9","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,162.5,"Put",,1,2291817,2017-07-28,08:00,0.81,0.81,0.81,0.81,65,1
"DE000C0R3965","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,164.5,"Call",,1,2291824,2017-07-28,08:00,0.06,0.06,0.06,0.06,120,1
"DE000C0T9T72","FDXM","DAX","DE0008469008","EUR","FUT",20171215,,,,,2318278,2017-07-28,08:00,12129,12129,12129,12129,2,2
"DE000C0TK8W3","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12650,"Call",,1,2319473,2017-07-28,08:00,39.5,39.5,39.5,39.5,20,1
"DE000C0TK8Z6","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12700,"Call",,1,2319475,2017-07-28,08:00,31.9,31.9,31.9,31.9,20,1
"DE000C0TLPE3","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3225,"Put",,1,2320142,2017-07-28,08:00,14.1,14.1,14.1,14.1,96,1
"DE000C0TLPG8","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3275,"Put",,1,2320144,2017-07-28,08:00,18.9,18.9,18.9,18.9,100,1
"DE000C0TLPJ2","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3325,"Put",,1,2320146,2017-07-28,08:00,26,26,26,26,100,1
"DE000C0TLQA9","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3575,"Call",,1,2320155,2017-07-28,08:00,16.5,16.5,16.5,16.5,19,1
"DE000C0V67X5","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12750,"Call",,1,2347608,2017-07-28,08:00,25.8,25.8,25.8,25.8,20,1
"DE000C0Z00A5","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3450,"Call",,1,2413857,2017-07-28,08:00,44.9,45.3,44.9,44.9,359,10
"DE000C0Z00B3","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3450,"Put",,1,2413858,2017-07-28,08:00,34.1,34.1,34.1,34.1,3,1
"DE000C0Z00E7","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3500,"Call",,1,2413861,2017-07-28,08:00,20.1,20.1,20.1,20.1,100,1
"DE000C0Z00G2","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3525,"Call",,1,2413863,2017-07-28,08:00,11.9,11.9,11.9,11.9,100,1
"DE000C0Z00J6","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3550,"Call",,1,2413865,2017-07-28,08:00,6.5,6.5,6.5,6.5,500,6
"DE000C0Z00L2","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3575,"Call",,1,2413867,2017-07-28,08:00,3.5,3.5,3.5,3.5,47,1
"DE000C009K01","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12100,"Call",,1,2432291,2017-07-28,08:00,168,168,168,168,5,1
"DE000C009K50","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12200,"Put",,1,2432296,2017-07-28,08:00,171.5,171.5,171.5,171.5,25,2
"DE000C009K84","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12300,"Call",,1,2432299,2017-07-28,08:00,69.7,69.7,69.7,69.7,1,1
"DE000C00ACD1","OSMI","SMI","CH0009980894","CHF","OPT",20170818,9050,"Put",,1,2433140,2017-07-28,08:00,127.8,127.8,127.8,127.8,1,1
"DE000C00DHS2","BNP","BNP","FR0000131104","EUR","OPT",20170818,66,"Call",,4,2435375,2017-07-28,08:00,1.16,1.16,1.16,1.16,123,3
"DE000C00DHT0","BNP","BNP","FR0000131104","EUR","OPT",20170818,66,"Put",,4,2435376,2017-07-28,08:00,1.22,1.22,1.22,1.22,64,4
"DE000C02YZQ0","HEN3","HEN3","DE0006048432","EUR","OPT",20180615,110,"Put",,3,2492411,2017-07-28,08:00,4.62,4.62,4.62,4.62,6,1
"DE000C03MB40","OES4","SX5E","EU0009658145","EUR","OPT",20170728,3475,"Call",,1,2511405,2017-07-28,08:00,1.8,1.8,1.8,1.8,50,1
"DE000C03W1V2","OGBL","FGBL","DE0009652644","EUR","OPT",20170922,155.5,"Put",,1,2517170,2017-07-28,08:00,0.17,0.17,0.17,0.17,1,1
"DE000C04LU96","ODX1","DAX","DE0008469008","EUR","OPT",20170804,12050,"Put",,1,2532538,2017-07-28,08:00,51.7,51.7,51.7,51.7,1,1
"DE000C05R9V0","BSN","BSN","FR0000120644","EUR","OPT",20171020,60,"Put",,4,2557925,2017-07-28,08:00,0.72,0.72,0.72,0.72,1,1
"DE000C0U6DY7","FDXM","DAX","DE0008469008","EUR","MLEG",,,,"FDXM.S.SEP17.DEC17",,72264040230944782,2017-07-28,08:00,10,10,10,10,2,2
"DE000P9A3C16","SREN","SREN","CH0126881561","CHF","OPT",20181221,76,"Put",,8,1237623,2017-07-28,08:01,3.28,3.28,3.28,3.28,1,1
"DE000C9BUCX1","BAY","BAY","DE000BAY0017","EUR","OPT",20180615,100,"Call",,1,1297631,2017-07-28,08:01,11.31,11.37,11.31,11.37,3,3
"DE000C0BNMQ8","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3200,"Put",,1,2028765,2017-07-28,08:01,12.3,12.3,12.3,12.3,2,1
"DE000C0BNMS4","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3250,"Put",,1,2028767,2017-07-28,08:01,16.5,16.5,16.5,16.5,100,1
"DE000C0BNMU0","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3300,"Put",,1,2028769,2017-07-28,08:01,22.1,22.1,22.1,22.1,25,1
"DE000C0BSLD7","CSGN","CSGN","CH0012138530","CHF","OPT",20170915,14.47,"Put",,7,2033085,2017-07-28,08:01,0.28,0.28,0.28,0.28,1,1
"DE000C0BYCD4","NOVN","NOVN","CH0012005267","CHF","OPT",20170915,80,"Call",,3,2039230,2017-07-28,08:01,2.58,2.58,2.58,2.58,11,1
"DE000C0C3G38","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11400,"Put",,1,2045222,2017-07-28,08:01,60.4,60.4,60.4,60.4,20,1
"DE000C0C3GJ0","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12800,"Call",,1,2045237,2017-07-28,08:01,20.8,20.8,20.8,20.8,20,1
"DE000C0C4UM3","SAP","SAP","DE0007164600","EUR","OPT",20170915,96,"Call",,7,2046883,2017-07-28,08:01,0.32,0.32,0.32,0.32,49,1
"DE000C0HMFJ6","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11300,"Put",,1,2148762,2017-07-28,08:01,51.2,51.2,51.2,51.2,20,1
"DE000C0HMFL2","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11350,"Put",,1,2148764,2017-07-28,08:01,55.7,55.7,55.7,55.7,20,1
"DE000C0HMFN8","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11450,"Put",,1,2148766,2017-07-28,08:01,66.6,66.6,66.6,66.6,20,1
"DE000C0HRXL4","FBON",,,"EUR","FUT",20170907,,,,,2150974,2017-07-28,08:01,138.81,138.81,138.8,138.8,4,2
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,08:01,136.21,136.22,136.18,136.19,235,54
"DE000C0HRXP5","FBTS",,,"EUR","FUT",20170907,,,,,2150977,2017-07-28,08:01,112.92,112.92,112.92,112.92,568,12
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,08:01,162.16,162.18,162.14,162.15,1649,143
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,08:01,132.08,132.09,132.08,132.08,1174,59
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,08:01,112.05,112.05,112.05,112.05,172,3
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,08:01,161.96,162,161.94,161.94,52,16
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,08:01,148.82,148.84,148.8,148.8,591,90
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,08:01,12138,12138,12130.5,12134.5,152,102
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,08:01,12138,12138,12132,12133,41,29
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,08:01,135.8,135.8,135.7,135.7,35,3
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,08:01,3459,3459,3457,3458,2200,81
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,08:01,8970,8970,8965,8967,49,24
"DE000C0JK784","FSTB","SX7P","EU0009658806","EUR","FUT",20170915,,,,,2163078,2017-07-28,08:01,186.9,186.9,186.9,186.9,2,1
"DE000C0JK7E5","FSTH","SXDP","EU0009658723","EUR","FUT",20170915,,,,,2163084,2017-07-28,08:01,729.9,729.9,729.9,729.9,1,1
"DE000C0JK7H8","FSTM","SXMP","EU0009658640","EUR","FUT",20170915,,,,,2163087,2017-07-28,08:01,273.7,273.7,273.7,273.7,1,1
"DE000C0JK7K2","FSTO","SX3P","EU0009658749","EUR","FUT",20170915,,,,,2163089,2017-07-28,08:01,651.6,651.6,651.6,651.6,1,1
"DE000C0JK7M8","FSTS","SXPP","EU0009658624","EUR","FUT",20170915,,,,,2163091,2017-07-28,08:01,410.4,410.4,410.4,410.4,33,9
"DE000C0JK7R7","FSTX","SX5P","EU0009658160","EUR","FUT",20170915,,,,,2163095,2017-07-28,08:01,3080,3080,3080,3080,1,1
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,08:01,377.9,377.9,377.9,377.9,12,1
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,08:01,14.5,14.55,14.5,14.55,229,3
"DE000C0LT9S8","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12100,"Put",,1,2216920,2017-07-28,08:01,212,212.3,212,212.3,13,2
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,08:01,15.55,15.6,15.55,15.6,184,8
"DE000C0NSEM8","FESX","SX5E","EU0009658145","EUR","FUT",20171215,,,,,2258376,2017-07-28,08:01,3444,3444,3444,3444,4,1
"DE000C0NZLS5","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12500,"Call",,1,2261011,2017-07-28,08:01,72.8,72.8,72.8,72.8,20,1
"DE000C0PNL60","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20171018,,,,,2267753,2017-07-28,08:01,16.35,16.4,16.35,16.4,69,2
"DE000C0R38Y2","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,162.5,"Call",,1,2291816,2017-07-28,08:01,0.51,0.51,0.51,0.51,1,1
"DE000C0RBED4","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,157,"Put",,1,2296501,2017-07-28,08:01,0.02,0.02,0.02,0.02,5,3
"DE000C0RBNM6","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,158.5,"Put",,1,2296507,2017-07-28,08:01,0.05,0.05,0.05,0.05,100,1
"DE000C0SZZ26","BMW","BMW","DE0005190003","EUR","OPT",20180615,72,"Call",,5,2315278,2017-07-28,08:01,9.14,9.14,9.13,9.13,2,2
"DE000C0TK8W3","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12650,"Call",,1,2319473,2017-07-28,08:01,39.6,39.6,39.6,39.6,20,1
"DE000C0TK8Z6","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12700,"Call",,1,2319475,2017-07-28,08:01,31.9,31.9,31.9,31.9,20,1
"DE000C0TLPE3","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3225,"Put",,1,2320142,2017-07-28,08:01,14.3,14.3,14.3,14.3,100,1
"DE000C0TLPG8","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3275,"Put",,1,2320144,2017-07-28,08:01,19.2,19.2,19.2,19.2,15,1
"DE000C0TLPJ2","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3325,"Put",,1,2320146,2017-07-28,08:01,26.3,26.3,26.3,26.3,15,1
"DE000C0TLPL8","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3375,"Put",,1,2320148,2017-07-28,08:01,36,36,36,36,15,1
"DE000C0U9B62","ODAX","DAX","DE0008469008","EUR","OPT",20180316,13000,"Call",,1,2336925,2017-07-28,08:01,183.4,183.4,183.4,183.4,1,1
"DE000C0WZHE4","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20171220,,,,,2370817,2017-07-28,08:01,17.05,17.05,17.05,17.05,100,1
"DE000C0Z0011","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3325,"Put",,1,2413848,2017-07-28,08:01,9.2,9.2,9.2,9.2,114,1
"DE000C0Z0037","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3350,"Put",,1,2413850,2017-07-28,08:01,11.9,11.9,11.9,11.9,67,1
"DE000C0Z0052","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3375,"Put",,1,2413852,2017-07-28,08:01,15.7,15.7,15.7,15.7,41,1
"DE000C0Z0078","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3400,"Put",,1,2413854,2017-07-28,08:01,20,20,20,20,100,1
"DE000C0Z00J6","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3550,"Call",,1,2413865,2017-07-28,08:01,6.6,6.6,6.6,6.6,300,2
"DE000C0Z00L2","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3575,"Call",,1,2413867,2017-07-28,08:01,3.5,3.5,3.4,3.4,132,2
"DE000C0Z47W0","OESX","SX5E","EU0009658145","EUR","OPT",20171020,3000,"Put",,1,2415962,2017-07-28,08:01,10.8,10.8,10.8,10.8,2,1
"DE000C009K68","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12250,"Call",,1,2432297,2017-07-28,08:01,86.9,86.9,86.9,86.9,60,2
"DE000C009KA8","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12350,"Call",,1,2432301,2017-07-28,08:01,53,53,53,53,3,1
"DE000C00ACB5","OSMI","SMI","CH0009980894","CHF","OPT",20170818,9000,"Put",,1,2433138,2017-07-28,08:01,100.8,100.8,100.8,100.8,1,1
"DE000C00BBH2","ADS","ADS","DE000A1EWWW0","EUR","OPT",20170818,185,"Call",,3,2433979,2017-07-28,08:01,8.72,8.72,8.72,8.72,2,2
"DE000C00F2Q4","EAD","EAD","NL0000235190","EUR","OPT",20170818,70,"Put",,1,2437072,2017-07-28,08:01,0.6,0.6,0.6,0.6,13,1
"DE000C00GZW9","INN","INN","NL0011821202","EUR","OPT",20170818,15.5,"Put",,4,2439288,2017-07-28,08:01,0.32,0.32,0.31,0.31,10,2
"DE000C01JES4","ADS","ADS","DE000A1EWWW0","EUR","OPT",20170915,175,"Put",,3,2460908,2017-07-28,08:01,1.02,1.02,1.02,1.02,1,1
"DE000C03MB32","OES4","SX5E","EU0009658145","EUR","OPT",20170728,3450,"Put",,1,2511404,2017-07-28,08:01,1.6,2,1.6,2,200,2
"DE000C03MB40","OES4","SX5E","EU0009658145","EUR","OPT",20170728,3475,"Call",,1,2511405,2017-07-28,08:01,1.6,1.6,1.6,1.6,6,1
"DE000C03RVL2","OGBL","FGBL","DE0009652644","EUR","OPT",20170922,158,"Put",,1,2515133,2017-07-28,08:01,0.6,0.6,0.6,0.6,12,2
"DE000C03S488","ODX4","DAX","DE0008469008","EUR","OPT",20170728,12100,"Put",,1,2515427,2017-07-28,08:01,5.6,5.6,5.6,5.6,5,1
"DE000C03W1V2","OGBL","FGBL","DE0009652644","EUR","OPT",20170922,155.5,"Put",,1,2517170,2017-07-28,08:01,0.17,0.17,0.17,0.17,2,2
"DE000C04LWM9","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3400,"Put",,1,2532618,2017-07-28,08:01,8.4,8.4,8.4,8.4,25,1
"DE000C04LWU2","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3500,"Call",,1,2532625,2017-07-28,08:01,6.9,6.9,6.9,6.9,5,1
"DE000C051920","OES2","SX5E","EU0009658145","EUR","OPT",20170811,3400,"Put",,1,2541851,2017-07-28,08:01,14.8,14.8,14.8,14.8,25,1
"DE000C05S4L1","DAI","DAI","DE0007100000","EUR","OPT",20170818,65,"Call",,2,2558902,2017-07-28,08:01,0.07,0.07,0.07,0.07,1,1
"DE000C061J82","VO3","VOW3","DE0007664039","EUR","OPT",20170818,132,"Call",,2,2569765,2017-07-28,08:01,2.53,2.53,2.53,2.53,4,4
"DE000C061X84","WCH","WCH","DE000WCH8881","EUR","OPT",20170818,104,"Put",,2,2570207,2017-07-28,08:01,1.88,1.88,1.88,1.88,9,1
"DE000C0U6EM0","FESX","SX5E","EU0009658145","EUR","MLEG",,,,"FESX.S.SEP17.DEC17",,72060493140852780,2017-07-28,08:01,13,13,13,13,4,1
"DE000C0X0XF4","FVS","V2TX","DE000A0C3QF1","EUR","MLEG",,,,"FVS.S.AUG17.DEC17",,72061120206078319,2017-07-28,08:01,-2.5,-2.5,-2.5,-2.5,100,1
"DE000P8CT7E7","ODAX","DAX","DE0008469008","EUR","OPT",20171215,8500,"Put",,1,1651320,2017-07-28,08:02,10.1,10.1,10.1,10.1,1,1
"DE000P8DG6Q7","SGE","SGE","FR0000130809","EUR","OPT",20180615,48,"Put",,4,1709639,2017-07-28,08:02,5.22,5.22,5.22,5.22,19,1
"DE000C0BNMS4","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3250,"Put",,1,2028767,2017-07-28,08:02,16.6,16.6,16.6,16.6,64,1
"DE000C0BZY83","SAP","SAP","DE0007164600","EUR","OPT",20170915,88,"Put",,7,2041069,2017-07-28,08:02,1.44,1.44,1.44,1.44,50,1
"DE000C0C9C51","TKA","TKA","DE0007500001","EUR","OPT",20170915,30,"Call",,2,2052977,2017-07-28,08:02,0.13,0.13,0.13,0.13,1,1
"DE000C0FUBV7","LIN","LIN","DE0006483001","EUR","OPT",20171215,150,"Put",,5,2117848,2017-07-28,08:02,3.9,3.9,3.9,3.9,2,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,08:02,136.2,136.2,136.15,136.2,227,36
"DE000C0HRXP5","FBTS",,,"EUR","FUT",20170907,,,,,2150977,2017-07-28,08:02,112.92,112.93,112.92,112.93,83,6
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,08:02,162.14,162.15,162.12,162.15,1628,176
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,08:02,132.08,132.08,132.07,132.08,771,37
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,08:02,112.05,112.05,112.05,112.05,75,2
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,08:02,161.9,161.92,161.88,161.92,40,13
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,08:02,148.8,148.81,148.79,148.81,167,57
"DE000C0J4Z62","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11700,"Put",,1,2157707,2017-07-28,08:02,103.6,103.6,103.6,103.6,20,1
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,08:02,12134,12134.5,12127.5,12131,115,86
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,08:02,12134,12134,12128,12131,40,30
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,08:02,135.7,135.8,135.7,135.8,181,9
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,08:02,3458,3458,3456,3458,624,63
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,08:02,8967,8968,8964,8965,32,23
"DE000C0JK7B1","FSTE","SXEP","EU0009658780","EUR","FUT",20170915,,,,,2163081,2017-07-28,08:02,287,287,287,287,21,6
"DE000C0JK7N6","FSTT","SXKP","EU0009658947","EUR","FUT",20170915,,,,,2163092,2017-07-28,08:02,295.9,295.9,295.9,295.9,1,1
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,08:02,14.55,14.55,14.55,14.55,5,1
"DE000C0PPEB2","BAY","BAY","DE000BAY0017","EUR","OPT",20180615,110,"Put",,1,2268667,2017-07-28,08:02,10.81,10.81,10.81,10.81,100,2
"DE000C0R3924","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,163.5,"Call",,1,2291820,2017-07-28,08:02,0.18,0.18,0.18,0.18,434,1
"DE000C0REED8","OGBM","FGBM","DE0009652651","EUR","OPT",20170825,131,"Put",,1,2296563,2017-07-28,08:02,0.02,0.02,0.02,0.02,150,2
"DE000C0S7FY4","FGBL",,,"EUR","FUT",20171207,,,,,2307755,2017-07-28,08:02,159.23,159.23,159.23,159.23,1,1
"DE000C0SZZ26","BMW","BMW","DE0005190003","EUR","OPT",20180615,72,"Call",,5,2315278,2017-07-28,08:02,9.12,9.12,9.12,9.12,1,1
"DE000C0TK8W3","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12650,"Call",,1,2319473,2017-07-28,08:02,38.8,38.8,38.8,38.8,20,1
"DE000C0U99E0","ODAX","DAX","DE0008469008","EUR","OPT",20180316,9500,"Put",,1,2336865,2017-07-28,08:02,62.4,62.4,62.4,62.4,1,1
"DE000C0U9B88","ODAX","DAX","DE0008469008","EUR","OPT",20180316,13200,"Call",,1,2336927,2017-07-28,08:02,138,138,138,138,3,3
"DE000C0UPJW7","SREN","SREN","CH0126881561","CHF","OPT",20171215,90,"Put",,8,2340751,2017-07-28,08:02,2.53,2.53,2.53,2.53,20,1
"DE000C0V67X5","ODAX","DAX","DE0008469008","EUR","OPT",20170915,12750,"Call",,1,2347608,2017-07-28,08:02,25.6,25.6,25.6,25.6,19,1
"DE000C0Z0078","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3400,"Put",,1,2413854,2017-07-28,08:02,20.1,20.3,20.1,20.3,1000,4
"DE000C009K50","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12200,"Put",,1,2432296,2017-07-28,08:02,173.5,173.5,173.5,173.5,100,2
"DE000C009KH3","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12500,"Put",,1,2432308,2017-07-28,08:02,386,386,386,386,1,1
"DE000C02WPL6","EOA","EOA","DE000ENAG999","EUR","OPT",20170915,8.5,"Call",,1,2489988,2017-07-28,08:02,0.21,0.21,0.21,0.21,19,1
