ISIN,MarketSegment,UnderlyingSymbol,UnderlyingISIN,Currency,SecurityType,MaturityDate,StrikePrice,PutOrCall,MLEG,ContractGenerationNumber,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,NumberOfContracts,NumberOfTrades
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,15:00,14.65,14.65,14.6,14.6,365,5
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,15:00,15.75,15.75,15.75,15.75,216,5
"DE000C0NSEM8","FESX","SX5E","EU0009658145","EUR","FUT",20171215,,,,,2258376,2017-07-28,15:00,3441,3441,3441,3441,1,1
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,15:00,0.23,0.23,0.23,0.23,48,8
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,15:00,0.3,0.3,0.3,0.3,4,2
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,15:00,0.42,0.42,0.42,0.42,1,1
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,15:00,0.58,0.58,0.58,0.58,2,2
"DE000C0R38T2","OGBL","FGBL","DE0009652644","EUR","OPT",20170825,161,"Put",,1,2291811,2017-07-28,15:00,0.37,0.37,0.37,0.37,8,1
"DE000C0R3AT5","OGBS","FGBS","DE0009652669","EUR","OPT",20170825,112,"Put",,1,2291879,2017-07-28,15:00,0.03,0.03,0.03,0.03,236,3
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,15:00,0.82,0.82,0.82,0.82,1,1
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,15:00,1.18,1.18,1.17,1.17,11,4
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,15:00,1.69,1.69,1.68,1.68,30,12
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,15:00,2.5,2.5,2.46,2.46,10,7
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,15:00,2.01,2.03,2.01,2.03,6,2
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,15:00,3.6,3.6,3.6,3.6,2,2
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,15:00,1.07,1.08,1.07,1.08,4,3
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,15:00,0.52,0.52,0.51,0.51,3,3
"DE000C0Z0078","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3400,"Put",,1,2413854,2017-07-28,15:00,20.4,20.4,20.4,20.4,5,1
"DE000C0Z01X5","OESX","SX5E","EU0009658145","EUR","OPT",20171020,3400,"Put",,1,2413912,2017-07-28,15:00,69,69,69,69,50,1
"DE000C0Z02G8","OESX","SX5E","EU0009658145","EUR","OPT",20171020,3650,"Call",,1,2413931,2017-07-28,15:00,13,13,13,13,17,1
"DE000C0Z49K1","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,327.5,"Call",,1,2416019,2017-07-28,15:00,0.06,0.06,0.06,0.06,6,1
"DE000C0ZJSW0","OESX","SX5E","EU0009658145","EUR","OPT",20171020,3275,"Put",,1,2419611,2017-07-28,15:00,37.5,37.5,37.5,37.5,109,1
"DE000C009JX2","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12000,"Put",,1,2432288,2017-07-28,15:00,89,89,89,89,7,1
"DE000C009K19","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12100,"Put",,1,2432292,2017-07-28,15:00,121,121,121,121,1,1
"DE000C00ABW3","OSMI","SMI","CH0009980894","CHF","OPT",20170818,8650,"Put",,1,2433124,2017-07-28,15:00,18.2,18.2,18.2,18.2,1,1
"DE000C00EJS6","DBK","DBK","DE0005140008","EUR","OPT",20170818,14.5,"Put",,6,2436462,2017-07-28,15:00,0.11,0.11,0.11,0.11,28,1
"DE000C00JWK5","NOVN","NOVN","CH0012005267","CHF","OPT",20170818,82,"Call",,3,2441485,2017-07-28,15:00,0.99,0.99,0.99,0.99,20,1
"DE000C01F8Y4","CRI5","CRI","IT0005239360","EUR","OPT",20170817,13.5,"Call",,7,2458818,2017-07-28,15:00,3.264,3.264,3.264,3.264,33,2
"DE000C04LWB2","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3275,"Put",,1,2532608,2017-07-28,15:00,1.6,1.6,1.6,1.6,108,2
"DE000C04LWQ0","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3450,"Call",,1,2532621,2017-07-28,15:00,27.9,27.9,27.9,27.9,150,1
"DE000C04LWS6","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3475,"Call",,1,2532623,2017-07-28,15:00,14.1,14.1,14.1,14.1,28,1
"DE000C05RP13","CFR","CFR","CH0210483332","CHF","OPT",20171020,84,"Call",,1,2558373,2017-07-28,15:00,1.93,1.93,1.93,1.93,25,1
"DE000C0M7Z06","FVS","V2TX","DE000A0C3QF1","EUR","MLEG",,,,"FVS.S.AUG17.SEP17",,72061120206078301,2017-07-28,15:00,-1.1,-1.1,-1.15,-1.15,200,4
"DE000P0VKYE8","TOTB","TOTB","FR0000120271","EUR","OPT",20171215,40,"Put",,1,291039,2017-07-28,15:01,0.85,0.85,0.85,0.85,3,1
"DE000C92UYK5","CFR","CFR","CH0210483332","CHF","OPT",20171215,76,"Call",,1,501699,2017-07-28,15:01,7.43,7.43,7.4,7.4,3,2
"DE000P94CEZ1","OESX","SX5E","EU0009658145","EUR","OPT",20171215,3150,"Put",,1,715635,2017-07-28,15:01,39.8,39.8,39.8,39.8,150,3
"DE000C0BNMY2","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3400,"Put",,1,2028773,2017-07-28,15:01,43.7,43.7,43.7,43.7,238,3
"DE000C0BNN31","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3550,"Call",,1,2028778,2017-07-28,15:01,22.3,22.3,22.3,22.3,250,1
"DE000C0BNN56","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3600,"Call",,1,2028780,2017-07-28,15:01,10.4,10.4,10.4,10.4,30,1
"DE000C0BNN72","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3650,"Call",,1,2028782,2017-07-28,15:01,4.2,4.2,4.2,4.2,21,1
"DE000C0C0T36","SIE","SIE","DE0007236101","EUR","OPT",20170915,110,"Call",,1,2042048,2017-07-28,15:01,7.12,7.12,7.12,7.12,10,1
"DE000C0C12K8","SND","SND","FR0000121972","EUR","OPT",20170915,68,"Call",,3,2042370,2017-07-28,15:01,1.41,1.41,1.41,1.41,14,1
"DE000C0HMFJ6","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11300,"Put",,1,2148762,2017-07-28,15:01,48,48,48,48,1,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,15:01,135.78,135.79,135.75,135.76,200,27
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,15:01,161.83,161.84,161.8,161.8,992,67
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,15:01,132.05,132.06,132.05,132.05,866,19
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,15:01,112.07,112.07,112.07,112.07,389,3
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,15:01,161.34,161.34,161.3,161.3,50,14
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,15:01,148.61,148.62,148.6,148.6,105,20
"DE000C0J4Z62","ODAX","DAX","DE0008469008","EUR","OPT",20170915,11700,"Put",,1,2157707,2017-07-28,15:01,98,98,97,97,8,2
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,15:01,12144.5,12151,12142.5,12150.5,220,131
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,15:01,12145,12151,12143,12151,98,60
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,15:01,136.1,136.2,136.1,136.2,21,3
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,15:01,3455,3458,3455,3457,2287,111
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,15:01,9014,9017,9013,9017,91,33
"DE000C0JK784","FSTB","SX7P","EU0009658806","EUR","FUT",20170915,,,,,2163078,2017-07-28,15:01,186.7,186.8,186.7,186.8,4,3
"DE000C0JK7B1","FSTE","SXEP","EU0009658780","EUR","FUT",20170915,,,,,2163081,2017-07-28,15:01,288.4,288.4,288.4,288.4,1,1
"DE000C0JK7N6","FSTT","SXKP","EU0009658947","EUR","FUT",20170915,,,,,2163092,2017-07-28,15:01,295.6,295.6,295.6,295.6,4,2
"DE000C0JK7R7","FSTX","SX5P","EU0009658160","EUR","FUT",20170915,,,,,2163095,2017-07-28,15:01,3068,3068,3068,3068,2,1
"DE000C0JK7T3","FSTZ","SXQP","CH0019112330","EUR","FUT",20170915,,,,,2163097,2017-07-28,15:01,841.8,841.9,841.8,841.8,38,2
"DE000C0JK7X5","FXXP","SXXP","EU0009658202","EUR","FUT",20170915,,,,,2163101,2017-07-28,15:01,376.8,376.9,376.8,376.9,331,31
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,15:01,14.65,14.65,14.6,14.6,188,9
"DE000C0P1XL0","FMK2","KMS2","XC000A2DB695","KRW","FUT",20170810,,,,,2261855,2017-07-28,15:01,313.5,313.5,313.5,313.5,2,2
"DE000C0P23X0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,295,"Put",,1,2262057,2017-07-28,15:01,0.23,0.23,0.23,0.23,5,5
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,15:01,0.3,0.3,0.3,0.3,23,5
"DE000C0P9Y65","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,300,"Put",,1,2266746,2017-07-28,15:01,0.41,0.41,0.41,0.41,22,13
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,15:01,0.58,0.58,0.58,0.58,40,12
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,15:01,0.81,0.81,0.81,0.81,6,2
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,15:01,1.16,1.16,1.16,1.16,42,11
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,15:01,1.67,1.67,1.66,1.66,14,8
"DE000C0TM2L7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Call",,1,2320287,2017-07-28,15:01,3.44,3.45,3.43,3.45,9,7
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,15:01,2.45,2.45,2.43,2.43,9,6
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,15:01,2.03,2.05,2.03,2.04,25,11
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,15:01,3.56,3.56,3.52,3.52,14,8
"DE000C0WABX0","NESN","NESN","CH0038863350","CHF","OPT",20170915,82,"Call",,5,2362918,2017-07-28,15:01,1.36,1.36,1.36,1.36,11,1
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,15:01,1.08,1.08,1.08,1.08,13,3
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,15:01,0.52,0.52,0.52,0.52,48,11
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,15:01,0.25,0.25,0.25,0.25,57,1
"DE000C0Z0078","OESX","SX5E","EU0009658145","EUR","OPT",20170818,3400,"Put",,1,2413854,2017-07-28,15:01,20,20,20,20,5,1
"DE000C0Z49H7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,325,"Call",,1,2416017,2017-07-28,15:01,0.12,0.12,0.12,0.12,32,6
"DE000C0Z49K1","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,327.5,"Call",,1,2416019,2017-07-28,15:01,0.06,0.06,0.06,0.06,2,2
"DE000C009JT0","ODAX","DAX","DE0008469008","EUR","OPT",20170818,11900,"Put",,1,2432284,2017-07-28,15:01,63.2,63.2,63.2,63.2,150,2
"DE000C009KA8","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12350,"Call",,1,2432301,2017-07-28,15:01,51.7,51.7,51.7,51.7,4,1
"DE000C009KC4","ODAX","DAX","DE0008469008","EUR","OPT",20170818,12400,"Call",,1,2432303,2017-07-28,15:01,38,38,38,38,10,1
"DE000C00ABW3","OSMI","SMI","CH0009980894","CHF","OPT",20170818,8650,"Put",,1,2433124,2017-07-28,15:01,17.9,17.9,17.9,17.9,19,1
"DE000C00AC61","OSMI","SMI","CH0009980894","CHF","OPT",20170818,8900,"Call",,1,2433133,2017-07-28,15:01,168.6,168.6,168.6,168.6,2,1
"DE000C00BBK6","ADS","ADS","DE000A1EWWW0","EUR","OPT",20170818,190,"Call",,3,2433981,2017-07-28,15:01,5.21,5.21,5.21,5.21,13,1
"DE000C03RVN8","OGBL","FGBL","DE0009652644","EUR","OPT",20170922,158.5,"Put",,1,2515135,2017-07-28,15:01,0.86,0.86,0.86,0.86,50,1
"DE000C04LWQ0","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3450,"Call",,1,2532621,2017-07-28,15:01,27.9,27.9,27.9,27.9,150,1
"DE000C04LWU2","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3500,"Call",,1,2532625,2017-07-28,15:01,6.5,6.5,6.5,6.5,49,4
"DE000C04S9L1","OES1","SX5E","EU0009658145","EUR","OPT",20170804,3200,"Put",,1,2537298,2017-07-28,15:01,0.9,0.9,0.9,0.9,100,1
"DE000C05QEA8","BAY","BAY","DE000BAY0017","EUR","OPT",20171020,100,"Put",,1,2556925,2017-07-28,15:01,1.28,1.28,1.28,1.28,10,1
"DE000C05RP13","CFR","CFR","CH0210483332","CHF","OPT",20171020,84,"Call",,1,2558373,2017-07-28,15:01,1.92,1.92,1.92,1.92,100,1
"DE000C05X905","NESN","NESN","CH0038863350","CHF","OPT",20171020,82,"Call",,5,2564830,2017-07-28,15:01,1.91,1.91,1.91,1.91,10,2
"DE000P0VDQ20","BAY","BAY","DE000BAY0017","EUR","OPT",20171215,92,"Put",,1,277895,2017-07-28,15:02,0.91,0.91,0.91,0.91,1,1
"DE000C0BNN07","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3450,"Put",,1,2028775,2017-07-28,15:02,60.2,60.2,60.2,60.2,1,1
"DE000C0BNN56","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3600,"Call",,1,2028780,2017-07-28,15:02,10.5,10.5,10.5,10.5,3,1
"DE000C0HRXN0","FBTP",,,"EUR","FUT",20170907,,,,,2150976,2017-07-28,15:02,135.76,135.78,135.76,135.77,177,50
"DE000C0HRXQ3","FGBL",,,"EUR","FUT",20170907,,,,,2150978,2017-07-28,15:02,161.81,161.82,161.8,161.8,753,52
"DE000C0HRXR1","FGBM",,,"EUR","FUT",20170907,,,,,2150979,2017-07-28,15:02,132.05,132.05,132.05,132.05,407,24
"DE000C0HRXS9","FGBS",,,"EUR","FUT",20170907,,,,,2150980,2017-07-28,15:02,112.07,112.07,112.07,112.07,4,3
"DE000C0HRXT7","FGBX",,,"EUR","FUT",20170907,,,,,2150981,2017-07-28,15:02,161.3,161.32,161.28,161.28,49,15
"DE000C0HRXV3","FOAT",,,"EUR","FUT",20170907,,,,,2150983,2017-07-28,15:02,148.6,148.61,148.6,148.6,64,15
"DE000C0JK5K6","FDAX","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163021,2017-07-28,15:02,12151,12151.5,12145,12145.5,136,97
"DE000C0JK5P5","FDXM","DAX","DE0008469008","EUR","FUT",20170915,,,,,2163025,2017-07-28,15:02,12151,12151,12146,12146,22,13
"DE000C0JK5V3","FESB","SX7E","EU0009658426","EUR","FUT",20170915,,,,,2163031,2017-07-28,15:02,136.2,136.2,136.1,136.2,40,4
"DE000C0JK6C1","FESX","SX5E","EU0009658145","EUR","FUT",20170915,,,,,2163048,2017-07-28,15:02,3458,3458,3456,3456,607,61
"DE000C0JK750","FSMI","SMI","CH0009980894","CHF","FUT",20170915,,,,,2163075,2017-07-28,15:02,9017,9018,9013,9013,61,22
"DE000C0JK784","FSTB","SX7P","EU0009658806","EUR","FUT",20170915,,,,,2163078,2017-07-28,15:02,186.8,186.8,186.8,186.8,4,4
"DE000C0JK7H8","FSTM","SXMP","EU0009658640","EUR","FUT",20170915,,,,,2163087,2017-07-28,15:02,273.8,273.8,273.8,273.8,1,1
"DE000C0JK7N6","FSTT","SXKP","EU0009658947","EUR","FUT",20170915,,,,,2163092,2017-07-28,15:02,295.6,295.6,295.6,295.6,1,1
"DE000C0JK7P1","FSTU","SX6P","EU0009658962","EUR","FUT",20170915,,,,,2163093,2017-07-28,15:02,287.6,287.6,287.6,287.6,1,1
"DE000C0JUGR6","DAI","DAI","DE0007100000","EUR","OPT",20171215,50,"Put",,2,2173564,2017-07-28,15:02,0.55,0.55,0.55,0.55,2,1
"DE000C0KMAP8","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170816,,,,,2195792,2017-07-28,15:02,14.6,14.6,14.6,14.6,856,11
"DE000C0M6PH6","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20170920,,,,,2223995,2017-07-28,15:02,15.7,15.7,15.7,15.7,161,4
"DE000C0P1XL0","FMK2","KMS2","XC000A2DB695","KRW","FUT",20170810,,,,,2261855,2017-07-28,15:02,313.54,313.54,313.54,313.54,20,1
"DE000C0P23Z5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,297.5,"Put",,1,2262059,2017-07-28,15:02,0.3,0.3,0.3,0.3,15,2
"DE000C0PNL60","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20171018,,,,,2267753,2017-07-28,15:02,16.4,16.4,16.4,16.4,1,1
"DE000C0QPTZ7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,302.5,"Put",,1,2285615,2017-07-28,15:02,0.57,0.57,0.57,0.57,1,1
"DE000C0SX8D9","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,305,"Put",,1,2314670,2017-07-28,15:02,0.8,0.8,0.8,0.8,4,3
"DE000C0SZVL8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,307.5,"Put",,1,2315171,2017-07-28,15:02,1.16,1.16,1.14,1.14,24,4
"DE000C0SZYR9","BAY","BAY","DE000BAY0017","EUR","OPT",20170915,105,"Put",,1,2315269,2017-07-28,15:02,1.89,1.89,1.89,1.89,1,1
"DE000C0T5Y20","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,310,"Put",,1,2316711,2017-07-28,15:02,1.66,1.66,1.65,1.65,15,7
"DE000C0T9T56","FDAX","DAX","DE0008469008","EUR","FUT",20171215,,,,,2318276,2017-07-28,15:02,12139.5,12139.5,12139.5,12139.5,1,1
"DE000C0TLPG8","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3275,"Put",,1,2320144,2017-07-28,15:02,18.7,18.7,18.7,18.7,25,1
"DE000C0TLQ55","OESX","SX5E","EU0009658145","EUR","OPT",20170915,3475,"Call",,1,2320151,2017-07-28,15:02,53.5,53.5,53.5,53.5,109,1
"DE000C0TM2L7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Call",,1,2320287,2017-07-28,15:02,3.44,3.47,3.44,3.47,2,2
"DE000C0TM2M5","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,312.5,"Put",,1,2320288,2017-07-28,15:02,2.43,2.43,2.41,2.41,13,6
"DE000C0ULMU4","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Call",,1,2339398,2017-07-28,15:02,2.04,2.06,2.04,2.06,30,14
"DE000C0ULMV2","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,315,"Put",,1,2339399,2017-07-28,15:02,3.52,3.52,3.5,3.5,5,3
"DE000C0UNX51","FVS","V2TX","DE000A0C3QF1","EUR","FUT",20171115,,,,,2340035,2017-07-28,15:02,16.75,16.75,16.75,16.75,1,1
"DE000C0Y3WT0","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Call",,1,2396445,2017-07-28,15:02,1.08,1.1,1.08,1.1,68,11
"DE000C0Y3WU8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,317.5,"Put",,1,2396446,2017-07-28,15:02,5.05,5.05,5.05,5.05,1,1
"DE000C0YK6S8","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,320,"Call",,1,2404918,2017-07-28,15:02,0.53,0.53,0.53,0.53,6,4
"DE000C0YP0G1","AIR","AIR","FR0000120073","EUR","OPT",20170915,105,"Call",,9,2407077,2017-07-28,15:02,2.32,2.32,2.32,2.32,10,1
"DE000C0YSCN7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,322.5,"Call",,1,2408454,2017-07-28,15:02,0.25,0.25,0.25,0.25,35,5
"DE000C0Z01T3","OESX","SX5E","EU0009658145","EUR","OPT",20171020,3350,"Put",,1,2413908,2017-07-28,15:02,53,53,53,53,146,2
"DE000C0Z49H7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,325,"Call",,1,2416017,2017-07-28,15:02,0.12,0.12,0.12,0.12,1,1
"DE000C0Z49M7","OKS2","FKS2","XC0009664639","KRW","OPT",20170810,330,"Call",,1,2416021,2017-07-28,15:02,0.03,0.03,0.03,0.03,3,2
"DE000C009JB8","ODAX","DAX","DE0008469008","EUR","OPT",20170818,11500,"Put",,1,2432268,2017-07-28,15:02,18.2,18.2,18.2,18.2,60,1
"DE000C00EVA9","DTE","DTE","DE0005557508","EUR","OPT",20170818,16,"Put",,3,2436820,2017-07-28,15:02,0.54,0.54,0.54,0.54,1000,3
